t-SNE_1,t-SNE_2,Runtime_seconds
-3.1901762,-3.7734945,1.3497817516326904
-7.1572437,-3.673685,1.3497817516326904
0.05804867,-4.291424,1.3497817516326904
-7.6656914,-1.7873302,1.3497817516326904
7.336425,2.6838584,1.3497817516326904
9.6701975,3.2201314,1.3497817516326904
12.373038,5.454866,1.3497817516326904
0.6629805,-2.8512034,1.3497817516326904
-7.424773,-5.2668476,1.3497817516326904
9.897871,3.0455103,1.3497817516326904
5.7072906,7.692083,1.3497817516326904
1.4230213,3.58876,1.3497817516326904
13.81757,4.440211,1.3497817516326904
10.33297,3.6206694,1.3497817516326904
9.010173,2.5068243,1.3497817516326904
7.7400284,6.581604,1.3497817516326904
10.513959,7.313183,1.3497817516326904
-10.402568,-4.2945414,1.3497817516326904
-1.7073066,-1.7942824,1.3497817516326904
0.31754553,-3.9831233,1.3497817516326904
-4.1400313,-6.479913,1.3497817516326904
3.6666272,0.6985513,1.3497817516326904
-1.3808683,-3.2917478,1.3497817516326904
0.96051687,-4.2374306,1.3497817516326904
-5.807698,-5.6244264,1.3497817516326904
-1.8137792,-7.305673,1.3497817516326904
-1.7945884,-3.3107162,1.3497817516326904
-2.7076633,-1.8028744,1.3497817516326904
1.9684902,-6.6037297,1.3497817516326904
-5.612532,-2.5483677,1.3497817516326904
-9.542323,-8.382878,1.3497817516326904
-1.6393903,-3.8556476,1.3497817516326904
-5.817291,-5.7772655,1.3497817516326904
-0.83733314,-2.3939874,1.3497817516326904
-0.09094224,-0.8150488,1.3497817516326904
4.552187,-1.1355298,1.3497817516326904
1.1184723,-5.035143,1.3497817516326904
-7.2495575,-1.7577571,1.3497817516326904
-4.7571783,-2.1971967,1.3497817516326904
-2.197792,-2.351325,1.3497817516326904
-5.424478,-0.16560736,1.3497817516326904
-8.043447,-1.3190682,1.3497817516326904
0.925248,-6.2550983,1.3497817516326904
-1.8129038,-4.798619,1.3497817516326904
0.63973707,-5.7220354,1.3497817516326904
-8.792964,-0.8228849,1.3497817516326904
-1.4575346,-4.0173388,1.3497817516326904
-5.9202304,-3.2584176,1.3497817516326904
13.5854025,2.7768347,1.3497817516326904
-7.3774223,-5.6852694,1.3497817516326904
13.341549,5.773974,1.3497817516326904
-2.1627996,-0.54231524,1.3497817516326904
7.2515464,1.075142,1.3497817516326904
11.433543,1.6803433,1.3497817516326904
9.579174,1.0072297,1.3497817516326904
9.552466,2.4807026,1.3497817516326904
11.14872,2.8377378,1.3497817516326904
8.529121,4.8622,1.3497817516326904
-3.0234857,0.73457986,1.3497817516326904
12.394954,4.773693,1.3497817516326904
2.082238,-4.3957477,1.3497817516326904
8.175337,3.3014326,1.3497817516326904
8.44992,3.405332,1.3497817516326904
12.663425,2.3331802,1.3497817516326904
8.571727,4.152062,1.3497817516326904
8.459086,4.1219745,1.3497817516326904
-2.8905308,2.1673565,1.3497817516326904
6.7170634,3.615566,1.3497817516326904
12.229986,3.2348948,1.3497817516326904
7.8933625,3.46318,1.3497817516326904
-4.839596,-2.9814193,1.3497817516326904
-7.467039,-1.1054666,1.3497817516326904
-2.5000455,-2.2370577,1.3497817516326904
-0.44553286,-6.53274,1.3497817516326904
-6.725959,-7.1355696,1.3497817516326904
-3.1782722,-5.9364653,1.3497817516326904
-2.9506912,-6.9898953,1.3497817516326904
-4.548984,-8.037485,1.3497817516326904
-3.9784384,-4.20512,1.3497817516326904
-3.3230567,-8.984633,1.3497817516326904
-10.038315,-4.7472744,1.3497817516326904
-2.8266575,-4.0878487,1.3497817516326904
-3.3974586,-5.261188,1.3497817516326904
9.063781,3.6673555,1.3497817516326904
-2.7954323,3.442176,1.3497817516326904
1.6980637,-0.87601024,1.3497817516326904
10.192631,3.5754254,1.3497817516326904
11.649147,3.533409,1.3497817516326904
9.086569,1.400703,1.3497817516326904
-1.9287232,8.422533,1.3497817516326904
-3.138816,7.876674,1.3497817516326904
-2.3765728,7.807959,1.3497817516326904
-5.0110946,-2.904997,1.3497817516326904
-9.796942,-0.30670774,1.3497817516326904
-2.7384129,-5.13325,1.3497817516326904
-6.753522,-4.6819215,1.3497817516326904
-8.980334,-3.1051967,1.3497817516326904
-5.315551,1.8477108,1.3497817516326904
-9.228491,-0.38333675,1.3497817516326904
-5.2579746,-1.3857709,1.3497817516326904
-11.9116535,-1.8822607,1.3497817516326904
-1.8918687,-6.2754006,1.3497817516326904
-9.194383,-2.2776132,1.3497817516326904
-8.485702,-4.291735,1.3497817516326904
-7.93108,-2.852447,1.3497817516326904
-3.9005098,-4.293706,1.3497817516326904
-3.5629702,1.9642287,1.3497817516326904
-4.6073513,-5.196059,1.3497817516326904
-1.7721497,2.4039376,1.3497817516326904
-2.943374,-3.8499067,1.3497817516326904
-3.8239267,-5.0421624,1.3497817516326904
-9.278925,0.048826665,1.3497817516326904
-3.9054284,0.026283143,1.3497817516326904
-10.699645,-3.8700156,1.3497817516326904
-0.38594037,-4.671994,1.3497817516326904
-6.572766,-1.7623574,1.3497817516326904
