t-SNE_1,t-SNE_2,Runtime_seconds
14.589207,6.836716,2.401851177215576
-2.6339622,0.22655167,2.401851177215576
6.874449,4.317827,2.401851177215576
11.369811,7.161598,2.401851177215576
9.634783,4.0849705,2.401851177215576
10.65657,6.152737,2.401851177215576
11.773359,4.497102,2.401851177215576
8.1475525,6.8535676,2.401851177215576
-3.6683133,1.1349732,2.401851177215576
13.257021,6.429593,2.401851177215576
0.8279434,-1.866455,2.401851177215576
8.397802,5.2429414,2.401851177215576
8.7288475,5.488,2.401851177215576
12.6386795,6.8837366,2.401851177215576
8.643603,6.2184997,2.401851177215576
8.426716,6.1288805,2.401851177215576
-4.5318394,2.0938203,2.401851177215576
6.434628,6.1709366,2.401851177215576
12.736287,4.983309,2.401851177215576
7.9074073,5.4804726,2.401851177215576
-5.0983434,-3.1499631,2.401851177215576
-8.068055,-2.2006133,2.401851177215576
-2.8430963,-1.7973217,2.401851177215576
-0.6417399,-1.3280691,2.401851177215576
-5.7939763,-8.023415,2.401851177215576
-1.6229168,-5.3658733,2.401851177215576
-1.1119702,-6.7346463,2.401851177215576
-0.722941,-5.402568,2.401851177215576
-2.6524365,-4.6177435,2.401851177215576
0.3364188,-7.8197317,2.401851177215576
-9.782646,-6.3915167,2.401851177215576
-2.1394498,-3.955792,2.401851177215576
-1.9480375,-5.4385195,2.401851177215576
9.336821,5.67959,2.401851177215576
-4.9889545,3.2547255,2.401851177215576
0.43642974,1.727541,2.401851177215576
10.650167,5.103826,2.401851177215576
12.17658,5.215664,2.401851177215576
10.075555,7.0788827,2.401851177215576
-2.557178,7.4660144,2.401851177215576
-2.9031966,8.764938,2.401851177215576
-2.354856,8.265307,2.401851177215576
-5.3299713,-3.2646549,2.401851177215576
-10.630797,-1.9273524,2.401851177215576
-3.0076761,-6.9647107,2.401851177215576
-6.4317155,-5.6471906,2.401851177215576
-9.072934,-4.5711055,2.401851177215576
-6.4652357,1.1642087,2.401851177215576
-10.057203,-1.860851,2.401851177215576
-4.5414653,-8.702059,2.401851177215576
-1.5312241,-8.1134815,2.401851177215576
-3.0937707,-8.269942,2.401851177215576
-9.552677,-3.7809582,2.401851177215576
-8.213736,-5.6503787,2.401851177215576
-8.064226,-4.059049,2.401851177215576
-3.5314784,-4.644169,2.401851177215576
-4.9379864,1.6793443,2.401851177215576
-3.8291817,-5.6646624,2.401851177215576
-2.9573221,2.7260604,2.401851177215576
-1.5996042,-4.1501203,2.401851177215576
-3.2749755,-5.316411,2.401851177215576
-10.201431,-1.3507773,2.401851177215576
-4.77524,4.3462596,2.401851177215576
-10.728328,-5.657204,2.401851177215576
0.033371884,-3.6135323,2.401851177215576
-6.922347,-2.6318762,2.401851177215576
5.4367657,-3.2436194,2.401851177215576
6.2611327,0.23414083,2.401851177215576
-2.9458683,-2.0101213,2.401851177215576
-0.9094836,-9.39384,2.401851177215576
-4.2120547,1.2939324,2.401851177215576
-6.5806084,4.3005586,2.401851177215576
-6.9826837,-4.568898,2.401851177215576
-2.2576122,-4.824575,2.401851177215576
-3.6819315,-6.1898413,2.401851177215576
-9.28166,-0.9276364,2.401851177215576
-10.560125,-6.801588,2.401851177215576
-7.45142,-5.9756217,2.401851177215576
2.2247705,2.134688,2.401851177215576
-6.3904414,-3.7904909,2.401851177215576
0.09635022,-4.2739353,2.401851177215576
-1.7873732,1.3510128,2.401851177215576
-7.452949,-2.9395807,2.401851177215576
1.3568828,-5.2552195,2.401851177215576
-0.6067748,7.7291255,2.401851177215576
-2.1885483,7.822537,2.401851177215576
3.2236767,-1.7829012,2.401851177215576
8.392434,6.9710145,2.401851177215576
0.34862944,-1.7755519,2.401851177215576
5.0347114,1.2854571,2.401851177215576
-3.2380407,3.7921891,2.401851177215576
6.0467887,2.5398738,2.401851177215576
7.8319564,2.2785652,2.401851177215576
-1.2170478,7.770873,2.401851177215576
-9.138838,1.5536627,2.401851177215576
8.177276,0.5803761,2.401851177215576
2.066752,-2.5156388,2.401851177215576
13.372132,2.2932522,2.401851177215576
11.320687,4.6442194,2.401851177215576
11.416733,6.4160132,2.401851177215576
0.23800501,3.6291127,2.401851177215576
10.635265,1.4549271,2.401851177215576
10.838358,4.1137285,2.401851177215576
9.000772,1.2574803,2.401851177215576
12.1924515,4.233567,2.401851177215576
-2.2579553,-6.0851336,2.401851177215576
8.719985,7.2417994,2.401851177215576
-0.9301485,-6.111858,2.401851177215576
-0.31492996,-3.0849135,2.401851177215576
13.324722,4.9182205,2.401851177215576
14.155228,3.906133,2.401851177215576
9.564158,2.4719336,2.401851177215576
-8.197154,0.06820826,2.401851177215576
6.958415,2.437606,2.401851177215576
9.329304,2.6044204,2.401851177215576
7.035897,2.1323912,2.401851177215576
-7.654157,2.1305017,2.401851177215576
7.5603237,3.4415214,2.401851177215576
9.523846,1.5533915,2.401851177215576
-7.4975142,1.8823947,2.401851177215576
1.7607398,3.118248,2.401851177215576
12.555166,8.584455,2.401851177215576
12.563591,8.680047,2.401851177215576
-4.208595,-1.8594323,2.401851177215576
10.1491,4.168238,2.401851177215576
5.696099,8.542485,2.401851177215576
5.7002797,8.525143,2.401851177215576
-1.7376615,4.0573616,2.401851177215576
-2.942393,-5.1957364,2.401851177215576
-6.288089,1.914614,2.401851177215576
-4.4230385,0.3246665,2.401851177215576
11.305448,1.7637228,2.401851177215576
9.225472,0.7272813,2.401851177215576
-5.2605104,0.75822836,2.401851177215576
-4.028059,2.8486083,2.401851177215576
0.092337795,-6.9611497,2.401851177215576
-7.929509,0.50313497,2.401851177215576
-9.421317,-2.3955436,2.401851177215576
9.34153,4.8114333,2.401851177215576
-1.5933249,-3.399477,2.401851177215576
0.04256363,0.6961941,2.401851177215576
11.54185,3.550444,2.401851177215576
-3.2754874,-2.4794676,2.401851177215576
-2.2426567,7.733524,2.401851177215576
8.652539,8.523271,2.401851177215576
5.045968,1.373845,2.401851177215576
-4.4125757,0.9999423,2.401851177215576
8.525586,6.6522226,2.401851177215576
8.495451,6.6350994,2.401851177215576
-5.2515945,2.0125587,2.401851177215576
5.524406,-3.1417217,2.401851177215576
11.581272,5.65045,2.401851177215576
12.759708,5.7023993,2.401851177215576
5.8385987,3.962047,2.401851177215576
-4.2372684,-7.2603874,2.401851177215576
-8.381449,0.42977867,2.401851177215576
-3.2004654,-9.867845,2.401851177215576
-9.841328,0.013331547,2.401851177215576
-7.0160837,-1.8916581,2.401851177215576
-5.6458907,-5.0315523,2.401851177215576
-6.501001,0.5139193,2.401851177215576
-7.9690814,3.4034858,2.401851177215576
4.3938146,5.275859,2.401851177215576
3.127849,2.429585,2.401851177215576
-1.1182805,0.096709885,2.401851177215576
-6.9707627,-7.8509445,2.401851177215576
-7.5539775,-10.656317,2.401851177215576
3.6990871,-5.934439,2.401851177215576
-7.191895,-10.978651,2.401851177215576
-8.31766,-10.30257,2.401851177215576
-3.6416433,1.7984463,2.401851177215576
2.083631,2.1491315,2.401851177215576
-8.353118,-4.3756347,2.401851177215576
-2.9303443,1.7431144,2.401851177215576
-8.463629,-6.4622164,2.401851177215576
-7.6301427,-10.639892,2.401851177215576
2.3931227,1.7471514,2.401851177215576
-4.149096,1.5021363,2.401851177215576
2.295305,2.1035528,2.401851177215576
-6.274637,-4.601369,2.401851177215576
-5.977127,-6.109751,2.401851177215576
-3.7672038,0.898766,2.401851177215576
-7.6401505,-6.2587676,2.401851177215576
-8.945859,-7.600998,2.401851177215576
-6.9028387,-4.5307875,2.401851177215576
-6.017099,-1.9026201,2.401851177215576
1.6826332,0.08917585,2.401851177215576
12.92501,3.7940562,2.401851177215576
-0.96708244,7.7441335,2.401851177215576
10.884697,4.815733,2.401851177215576
12.261742,5.8834295,2.401851177215576
12.487014,5.200771,2.401851177215576
-5.874895,0.47930926,2.401851177215576
10.464503,0.35774305,2.401851177215576
8.161905,2.0591238,2.401851177215576
-10.99783,-0.98598903,2.401851177215576
11.367955,5.125998,2.401851177215576
12.098718,2.165595,2.401851177215576
-6.0585604,2.9659638,2.401851177215576
13.518909,5.7531924,2.401851177215576
-3.5106347,1.7384114,2.401851177215576
-7.8840957,-7.2588,2.401851177215576
8.650253,4.9983544,2.401851177215576
-2.4729815,-5.9166937,2.401851177215576
-0.5671106,7.733003,2.401851177215576
14.607417,5.255809,2.401851177215576
-2.3286188,-2.7120216,2.401851177215576
-1.1518519,0.13903743,2.401851177215576
1.658481,-6.5845857,2.401851177215576
-2.2317975,6.4092517,2.401851177215576
-7.2643337,0.4610644,2.401851177215576
