t-SNE_1,t-SNE_2,Runtime_seconds
-2.8910534,-1.642898,1.3749608993530273
-2.7544172,-7.9497085,1.3749608993530273
-0.03373646,-1.4712551,1.3749608993530273
-5.2138233,-7.985341,1.3749608993530273
6.842795,1.8320286,1.3749608993530273
9.504644,1.9830737,1.3749608993530273
12.026898,3.5888941,1.3749608993530273
1.6951596,-2.8058438,1.3749608993530273
-5.550123,-5.08191,1.3749608993530273
9.607779,1.5466895,1.3749608993530273
6.128636,6.603486,1.3749608993530273
5.2859893,-3.9817533,1.3749608993530273
13.554482,2.319669,1.3749608993530273
10.089691,1.5429292,1.3749608993530273
8.88874,1.3392535,1.3749608993530273
8.402787,5.3688793,1.3749608993530273
9.458764,-1.5050163,1.3749608993530273
-8.199996,-4.296967,1.3749608993530273
-0.8185196,-3.4455066,1.3749608993530273
0.36150417,-1.2549753,1.3749608993530273
-4.488773,-2.3945103,1.3749608993530273
3.2339447,0.7431078,1.3749608993530273
-1.2718161,-5.2333555,1.3749608993530273
0.6723724,-0.7131849,1.3749608993530273
-4.336172,-4.3479857,1.3749608993530273
-12.253071,-4.1394143,1.3749608993530273
-1.9364612,-4.1333723,1.3749608993530273
-1.2521702,-3.9277864,1.3749608993530273
-1.7744278,0.6720868,1.3749608993530273
-3.3345845,-6.0637436,1.3749608993530273
-4.243453,2.9139318,1.3749608993530273
-2.047473,-4.649006,1.3749608993530273
-3.9436724,-4.6813087,1.3749608993530273
-1.0765613,-2.544618,1.3749608993530273
-3.061541,2.099629,1.3749608993530273
1.5362637,3.3101327,1.3749608993530273
0.2406176,-0.2553824,1.3749608993530273
-4.9931445,-7.859796,1.3749608993530273
-1.033259,-6.6427546,1.3749608993530273
-1.5155908,-3.059299,1.3749608993530273
-8.057028,-5.882887,1.3749608993530273
-5.4405613,-8.537104,1.3749608993530273
-1.3247654,-0.2705006,1.3749608993530273
-2.63424,-4.961511,1.3749608993530273
-1.5684905,-0.63388485,1.3749608993530273
-6.2584558,-8.913195,1.3749608993530273
-1.9518964,-4.717845,1.3749608993530273
-3.1541433,-6.400338,1.3749608993530273
12.828126,0.074057296,1.3749608993530273
-5.4239426,-5.4140997,1.3749608993530273
14.244717,1.06161,1.3749608993530273
-5.5071535,1.9439559,1.3749608993530273
5.867426,0.0634608,1.3749608993530273
11.182922,-0.4422176,1.3749608993530273
10.447997,3.7925181,1.3749608993530273
10.334959,2.680835,1.3749608993530273
10.957484,1.1331269,1.3749608993530273
8.112655,3.316324,1.3749608993530273
-6.627601,-0.36871132,1.3749608993530273
11.769571,2.9275265,1.3749608993530273
1.9292303,-1.7701625,1.3749608993530273
7.842413,1.9788588,1.3749608993530273
