t-SNE_1,t-SNE_2,Runtime_seconds
-4.1906443,-6.9536314,1.0540056228637695
2.6372466,4.985701,1.0540056228637695
3.860022,-0.5410157,1.0540056228637695
-0.35137814,-2.410724,1.0540056228637695
-8.405347,0.37444228,1.0540056228637695
-12.816377,-1.0289277,1.0540056228637695
1.2635704,-3.6002855,1.0540056228637695
-12.971582,-0.6371429,1.0540056228637695
-12.658726,-1.8504542,1.0540056228637695
-1.3959221,-5.5428557,1.0540056228637695
3.1498277,-1.313412,1.0540056228637695
-7.2973547,-3.71706,1.0540056228637695
-1.1089915,-5.802182,1.0540056228637695
-6.5679817,-8.894456,1.0540056228637695
-12.813287,-1.1048688,1.0540056228637695
3.0290692,-0.8559608,1.0540056228637695
-1.8675153,-5.2100053,1.0540056228637695
3.129081,-1.1159022,1.0540056228637695
-7.7955666,-1.9023105,1.0540056228637695
-6.7082934,-0.20715001,1.0540056228637695
-2.0334036,-4.7504263,1.0540056228637695
-7.27719,0.2299442,1.0540056228637695
-7.9857006,1.2341021,1.0540056228637695
-8.313608,-2.2510815,1.0540056228637695
-5.8395095,-3.1933687,1.0540056228637695
1.4357778,0.08593538,1.0540056228637695
11.155864,6.1206717,1.0540056228637695
5.1951895,-6.4955487,1.0540056228637695
9.013856,6.194132,1.0540056228637695
9.728645,7.803109,1.0540056228637695
10.242784,7.353536,1.0540056228637695
-3.7781177,-4.8791347,1.0540056228637695
8.795933,3.4535394,1.0540056228637695
10.116285,1.8932765,1.0540056228637695
-8.918458,-7.524684,1.0540056228637695
9.296003,6.780827,1.0540056228637695
10.95767,4.394719,1.0540056228637695
-3.3200557,-7.913231,1.0540056228637695
10.987696,8.026376,1.0540056228637695
-1.3243784,-5.206621,1.0540056228637695
-7.4373236,0.72941124,1.0540056228637695
6.7077613,5.761324,1.0540056228637695
-3.8856294,0.597493,1.0540056228637695
5.3570976,-6.1516275,1.0540056228637695
12.15537,6.853257,1.0540056228637695
-2.5167146,-2.4411552,1.0540056228637695
-0.35099748,-2.4511645,1.0540056228637695
-2.5357792,4.9995446,1.0540056228637695
3.7182758,-7.2624702,1.0540056228637695
-4.8366027,-5.5419517,1.0540056228637695
