t-SNE_1,t-SNE_2,Runtime_seconds
-4.061053,0.08828056,1.4365856647491455
-7.9109607,-4.3511124,1.4365856647491455
-7.6446786,1.7649157,1.4365856647491455
-9.386979,-4.5626373,1.4365856647491455
7.419214,3.7888372,1.4365856647491455
10.270442,3.497051,1.4365856647491455
13.441568,5.6308184,1.4365856647491455
-9.271251,3.602058,1.4365856647491455
-5.956873,-4.3274426,1.4365856647491455
10.220207,3.876915,1.4365856647491455
5.6916056,6.9642982,1.4365856647491455
1.2178628,4.5871997,1.4365856647491455
12.237441,7.206643,1.4365856647491455
10.187452,4.6187587,1.4365856647491455
8.968635,4.0550647,1.4365856647491455
7.913226,7.5974045,1.4365856647491455
4.563216,8.6026745,1.4365856647491455
-4.7320495,-7.3150773,1.4365856647491455
-4.0486083,-2.1939168,1.4365856647491455
-7.51632,2.5750682,1.4365856647491455
-5.4322076,0.00083029736,1.4365856647491455
5.1044784,0.15145028,1.4365856647491455
-8.337172,-0.7693818,1.4365856647491455
-8.0751,2.2789323,1.4365856647491455
-6.467053,-1.7737756,1.4365856647491455
-5.093902,2.0310047,1.4365856647491455
-7.5684347,-0.5870567,1.4365856647491455
-4.707289,-2.5798378,1.4365856647491455
-1.6395844,2.2928512,1.4365856647491455
-8.4828005,-3.032864,1.4365856647491455
-1.1255305,0.15829954,1.4365856647491455
-7.9417105,-0.4093325,1.4365856647491455
-6.8571167,-1.6096982,1.4365856647491455
-6.6746235,3.7900667,1.4365856647491455
-11.694909,0.65685064,1.4365856647491455
2.1589932,2.6659825,1.4365856647491455
-8.319043,2.434537,1.4365856647491455
-9.117531,-4.2506914,1.4365856647491455
-9.055709,-1.9995004,1.4365856647491455
-4.71531,-1.8514051,1.4365856647491455
-3.2982197,-4.414418,1.4365856647491455
-9.720647,-5.0056915,1.4365856647491455
-2.486726,2.4986722,1.4365856647491455
-9.158828,-0.43030736,1.4365856647491455
-2.7563,1.9263464,1.4365856647491455
-9.744623,-5.9161024,1.4365856647491455
-8.092292,-0.122209474,1.4365856647491455
-7.642933,-3.1869156,1.4365856647491455
12.923198,3.758876,1.4365856647491455
-6.1536903,-4.4013276,1.4365856647491455
14.132742,4.5754833,1.4365856647491455
-1.8603106,-0.9592241,1.4365856647491455
6.7382197,3.1442077,1.4365856647491455
11.605844,3.3520007,1.4365856647491455
8.499618,4.943943,1.4365856647491455
9.413409,4.1724186,1.4365856647491455
10.604189,5.5165687,1.4365856647491455
9.332625,1.783457,1.4365856647491455
-1.6326524,-2.6145191,1.4365856647491455
12.858239,4.962741,1.4365856647491455
-9.853465,2.6696072,1.4365856647491455
8.40988,3.0879073,1.4365856647491455
8.78676,3.1352,1.4365856647491455
12.695762,6.0287504,1.4365856647491455
9.184507,2.5136137,1.4365856647491455
9.011364,2.4455063,1.4365856647491455
-1.1236938,-3.65513,1.4365856647491455
7.9162846,0.74183816,1.4365856647491455
11.589424,5.5199494,1.4365856647491455
8.219564,2.5983417,1.4365856647491455
-8.0661955,-2.1849725,1.4365856647491455
-10.264637,-4.308557,1.4365856647491455
-4.3688474,-1.7838327,1.4365856647491455
-10.166968,1.4668881,1.4365856647491455
-4.6482124,3.7555227,1.4365856647491455
-4.7053614,0.95278233,1.4365856647491455
-3.3849564,0.9757108,1.4365856647491455
-4.0670333,1.6343626,1.4365856647491455
-4.9458814,-0.31009457,1.4365856647491455
-2.2019963,0.68967766,1.4365856647491455
-4.1887293,-7.1840496,1.4365856647491455
-3.8555222,-0.09949411,1.4365856647491455
-4.8333793,0.3923809,1.4365856647491455
9.378172,3.3457267,1.4365856647491455
-0.13366131,-7.09748,1.4365856647491455
4.758601,-3.6479914,1.4365856647491455
10.075445,4.574548,1.4365856647491455
11.356344,5.1209617,1.4365856647491455
10.893155,2.619785,1.4365856647491455
-1.3866222,7.520462,1.4365856647491455
-1.0481528,8.818716,1.4365856647491455
-1.5551828,8.325181,1.4365856647491455
-7.8470817,-2.5422478,1.4365856647491455
-10.159004,-6.9135184,1.4365856647491455
-6.2660604,1.0553596,1.4365856647491455
-6.1676803,-3.4241378,1.4365856647491455
-6.9214144,-6.41326,1.4365856647491455
-1.3966731,-4.80685,1.4365856647491455
-9.818311,-6.5549216,1.4365856647491455
-10.622124,-1.3846172,1.4365856647491455
-4.186191,2.6557345,1.4365856647491455
-7.595483,5.0166264,1.4365856647491455
-8.072819,-5.7107835,1.4365856647491455
-5.5503497,-5.490677,1.4365856647491455
-7.3283854,-5.1986566,1.4365856647491455
-5.9255447,-0.59170103,1.4365856647491455
-1.788804,-3.5187676,1.4365856647491455
-6.095777,-0.72346276,1.4365856647491455
-1.9550333,-2.3281682,1.4365856647491455
-3.9124222,0.29892144,1.4365856647491455
-6.534101,0.30237737,1.4365856647491455
-9.592855,-7.059724,1.4365856647491455
0.6765861,-3.8866193,1.4365856647491455
-5.1614304,-7.516449,1.4365856647491455
-7.5127892,1.4692631,1.4365856647491455
-9.449837,-3.342041,1.4365856647491455
1.7705463,2.4439328,1.4365856647491455
5.2110147,2.9871972,1.4365856647491455
-3.8749704,-0.9341343,1.4365856647491455
-5.786384,2.799348,1.4365856647491455
-1.2734817,-3.0232606,1.4365856647491455
-2.0106647,-7.997982,1.4365856647491455
-7.711443,-4.2182055,1.4365856647491455
-4.4522095,0.24668826,1.4365856647491455
-6.6325016,-0.15155423,1.4365856647491455
-8.31051,-7.0139976,1.4365856647491455
-4.29001,-8.001614,1.4365856647491455
-5.4982696,-4.2839766,1.4365856647491455
3.9609332,-2.297381,1.4365856647491455
-7.6939435,-3.3492842,1.4365856647491455
-6.901507,1.758905,1.4365856647491455
-0.7611506,-1.1097625,1.4365856647491455
-9.576168,-3.9123795,1.4365856647491455
-2.58747,2.8608181,1.4365856647491455
-3.1884744,7.983529,1.4365856647491455
-1.7245412,7.894445,1.4365856647491455
2.2077062,-0.23569776,1.4365856647491455
9.53857,1.8383143,1.4365856647491455
-9.525769,2.286916,1.4365856647491455
4.484574,1.4756267,1.4365856647491455
-2.7602289,-2.6253598,1.4365856647491455
4.5028367,4.658572,1.4365856647491455
6.56679,5.1939116,1.4365856647491455
-2.6042747,7.952803,1.4365856647491455
-3.7642102,-3.611767,1.4365856647491455
5.447736,6.1194296,1.4365856647491455
-8.5661545,3.527003,1.4365856647491455
10.7221365,8.046377,1.4365856647491455
10.2752905,5.406098,1.4365856647491455
11.235625,3.9409866,1.4365856647491455
3.7923713,1.0652341,1.4365856647491455
7.9533367,6.981627,1.4365856647491455
9.606432,5.3284435,1.4365856647491455
6.590153,6.268264,1.4365856647491455
10.706284,6.080717,1.4365856647491455
-5.0320015,0.48098013,1.4365856647491455
9.940988,1.817745,1.4365856647491455
-3.9958904,1.1134683,1.4365856647491455
-8.460825,0.9368785,1.4365856647491455
12.057706,4.5026345,1.4365856647491455
12.309869,7.1646404,1.4365856647491455
7.260548,8.519235,1.4365856647491455
-2.9695091,-6.499769,1.4365856647491455
5.631725,4.7939076,1.4365856647491455
7.0091615,9.006013,1.4365856647491455
5.8220024,4.927281,1.4365856647491455
1.225593,-5.4312243,1.4365856647491455
6.4221015,3.8600805,1.4365856647491455
7.2297125,6.5151405,1.4365856647491455
0.85415167,-5.328849,1.4365856647491455
3.3574471,-3.440636,1.4365856647491455
14.1807375,6.9732976,1.4365856647491455
14.269841,7.0245895,1.4365856647491455
-0.37191296,2.559841,1.4365856647491455
9.04774,5.070125,1.4365856647491455
9.107574,10.23722,1.4365856647491455
9.09814,10.221784,1.4365856647491455
-1.332166,4.5887737,1.4365856647491455
-6.0744886,0.39619526,1.4365856647491455
-1.3259752,-5.4510894,1.4365856647491455
0.2890032,-2.7469544,1.4365856647491455
8.644259,7.063388,1.4365856647491455
6.3445187,6.653479,1.4365856647491455
-0.4894949,-4.37591,1.4365856647491455
-2.0875366,-1.8154224,1.4365856647491455
-2.3566034,0.093933724,1.4365856647491455
-3.0365994,-5.289024,1.4365856647491455
-9.564911,-5.828263,1.4365856647491455
8.669078,4.0544114,1.4365856647491455
-3.149895,-0.14071079,1.4365856647491455
1.3076016,-0.6439333,1.4365856647491455
9.857808,6.2226877,1.4365856647491455
-4.219429,-1.0881042,1.4365856647491455
-1.6900703,7.8105407,1.4365856647491455
10.913455,0.89851314,1.4365856647491455
4.820029,1.5982276,1.4365856647491455
-0.21943168,-3.3516712,1.4365856647491455
9.448571,2.1677563,1.4365856647491455
9.410661,2.153293,1.4365856647491455
-2.0804732,-3.5867367,1.4365856647491455
1.8699864,2.4652162,1.4365856647491455
11.114533,4.5270905,1.4365856647491455
12.063687,5.4382367,1.4365856647491455
6.527195,2.1748185,1.4365856647491455
