t-SNE_1,t-SNE_2,Runtime_seconds
-4.2379503,-1.7213849,1.54770827293396
-5.6192656,-8.024999,1.54770827293396
-3.8195982,1.0428029,1.54770827293396
-6.9789414,-7.524069,1.54770827293396
4.896309,7.2984166,1.54770827293396
7.3424745,8.781833,1.54770827293396
8.774036,12.224426,1.54770827293396
-4.6821575,2.9700017,1.54770827293396
-3.3501892,-6.8971505,1.54770827293396
6.9500346,9.009376,1.54770827293396
1.2488058,8.677877,1.54770827293396
4.9090753,-1.4407697,1.54770827293396
5.5739765,13.020822,1.54770827293396
6.4078374,9.540234,1.54770827293396
6.0534997,8.425673,1.54770827293396
3.5161757,9.610118,1.54770827293396
7.090965,4.862627,1.54770827293396
-0.9326376,-8.213873,1.54770827293396
-2.657842,-3.411886,1.54770827293396
-4.1656575,1.7580868,1.54770827293396
-6.988652,-1.4343143,1.54770827293396
0.52730316,4.110331,1.54770827293396
-4.3909388,-4.217824,1.54770827293396
-3.2192333,1.7233541,1.54770827293396
-3.766271,-5.414949,1.54770827293396
-4.566983,-0.8241241,1.54770827293396
-4.159185,-3.698074,1.54770827293396
-3.196758,-3.998911,1.54770827293396
-1.7189312,0.15528068,1.54770827293396
-6.191506,-6.0248938,1.54770827293396
-10.810947,-2.895157,1.54770827293396
-4.8332224,-4.057123,1.54770827293396
-3.6914878,-5.217136,1.54770827293396
-2.3563898,-1.623821,1.54770827293396
-0.39764425,-0.84233034,1.54770827293396
6.2496076,1.7574974,1.54770827293396
-3.0084894,1.3477778,1.54770827293396
-6.7614827,-7.1121736,1.54770827293396
-6.642653,-5.2519326,1.54770827293396
-3.278134,-3.0716233,1.54770827293396
-1.9604088,-4.932502,1.54770827293396
-7.3169026,-7.9859066,1.54770827293396
-2.7004166,0.06588828,1.54770827293396
-5.605421,-4.2850924,1.54770827293396
-2.7442722,-0.2920228,1.54770827293396
-7.412367,-8.879835,1.54770827293396
-4.8644767,-4.0397735,1.54770827293396
-5.301849,-6.2819633,1.54770827293396
6.937883,12.741967,1.54770827293396
-3.0881312,-6.514583,1.54770827293396
8.257088,13.2696705,1.54770827293396
-1.2301548,-1.9182881,1.54770827293396
4.68904,6.285827,1.54770827293396
8.569035,9.943276,1.54770827293396
9.237478,8.64778,1.54770827293396
6.0399485,8.813886,1.54770827293396
5.832563,10.530644,1.54770827293396
7.5448904,6.759127,1.54770827293396
-0.6211219,-3.5422099,1.54770827293396
7.977853,11.865615,1.54770827293396
-2.712276,2.705753,1.54770827293396
6.054927,7.2866187,1.54770827293396
6.3032923,7.5891676,1.54770827293396
8.555077,11.298746,1.54770827293396
7.041552,7.34664,1.54770827293396
6.8908887,7.158327,1.54770827293396
0.65500027,-4.004799,1.54770827293396
0.21771118,6.3485193,1.54770827293396
6.452788,11.627219,1.54770827293396
6.154521,6.7852645,1.54770827293396
-5.391124,-5.3709264,1.54770827293396
-7.8221407,-7.286419,1.54770827293396
-3.1756089,-3.1141696,1.54770827293396
-1.4529307,1.3057598,1.54770827293396
-8.962427,-2.9661496,1.54770827293396
-5.3615675,-1.281892,1.54770827293396
-5.5042405,-0.58579147,1.54770827293396
-6.0369987,0.0043631466,1.54770827293396
-4.8154144,-2.370791,1.54770827293396
-6.930075,0.7523938,1.54770827293396
-0.47080112,-8.515032,1.54770827293396
-4.2897882,-1.9771508,1.54770827293396
-5.6063695,-1.5699633,1.54770827293396
6.717353,8.093403,1.54770827293396
2.6169207,-6.867547,1.54770827293396
1.6042408,-0.33809096,1.54770827293396
6.4492826,9.475342,1.54770827293396
6.862075,10.847084,1.54770827293396
8.407318,8.576396,1.54770827293396
6.638588,-5.1541104,1.54770827293396
7.8175626,-5.7442937,1.54770827293396
7.447138,-5.095578,1.54770827293396
-5.625106,-5.558719,1.54770827293396
-7.875109,-9.822836,1.54770827293396
-7.4898653,-2.4152594,1.54770827293396
-4.156048,-7.0819163,1.54770827293396
