t-SNE_1,t-SNE_2,Runtime_seconds
-5.668949,-5.0392866,1.2229411602020264
-2.4728718,-3.0506623,1.2229411602020264
-4.126603,-8.6704445,1.2229411602020264
-1.0700917,-3.316786,1.2229411602020264
4.9432454,5.264047,1.2229411602020264
7.617739,5.7063937,1.2229411602020264
9.1503525,9.225889,1.2229411602020264
-5.548997,-8.608605,1.2229411602020264
-4.5972743,-2.7182102,1.2229411602020264
7.2703505,6.019922,1.2229411602020264
2.3064237,5.7397795,1.2229411602020264
-8.315886,4.9087315,1.2229411602020264
9.681315,8.257228,1.2229411602020264
6.759676,6.7601824,1.2229411602020264
6.341126,5.5774584,1.2229411602020264
4.3755198,6.365841,1.2229411602020264
3.4797475,9.365159,1.2229411602020264
-5.1881547,-0.6284039,1.2229411602020264
-2.184416,-6.1828794,1.2229411602020264
-4.4286966,-9.090025,1.2229411602020264
-7.602344,-5.716554,1.2229411602020264
0.9977961,2.25987,1.2229411602020264
-3.1289132,-6.986254,1.2229411602020264
-3.9538891,-9.577083,1.2229411602020264
-5.2186394,-6.6480284,1.2229411602020264
-6.547829,-7.6702137,1.2229411602020264
-3.5591166,-6.5051055,1.2229411602020264
-2.4506214,-5.4113464,1.2229411602020264
-1.2940239,-9.999211,1.2229411602020264
-2.1677704,-4.354005,1.2229411602020264
-11.612257,-3.2345316,1.2229411602020264
-3.7328146,-6.7793355,1.2229411602020264
-5.03967,-7.2873015,1.2229411602020264
-2.0001833,-7.137575,1.2229411602020264
-3.5344114,2.6084018,1.2229411602020264
2.0998166,-8.316522,1.2229411602020264
-3.1994116,-9.850761,1.2229411602020264
-1.4029685,-3.5299323,1.2229411602020264
-6.430416,-11.110825,1.2229411602020264
-2.889967,-5.877815,1.2229411602020264
-3.7484334,-0.14559606,1.2229411602020264
-0.5953201,-3.0808775,1.2229411602020264
-1.9369394,-9.139549,1.2229411602020264
-4.3189054,-6.4365177,1.2229411602020264
-2.3579879,-8.924167,1.2229411602020264
-0.35243815,-2.2865262,1.2229411602020264
-3.874776,-7.1140523,1.2229411602020264
-2.882343,-3.9349177,1.2229411602020264
7.083332,9.608162,1.2229411602020264
-4.3558393,-2.7406554,1.2229411602020264
8.52307,10.18624,1.2229411602020264
-10.942758,0.5992883,1.2229411602020264
4.838572,1.290427,1.2229411602020264
8.73311,6.3587427,1.2229411602020264
9.209729,4.823319,1.2229411602020264
6.4223247,5.9383187,1.2229411602020264
6.6657853,7.6281843,1.2229411602020264
7.3863535,3.643365,1.2229411602020264
-7.4604783,-0.17728327,1.2229411602020264
8.279487,8.999819,1.2229411602020264
-4.3599157,-10.660475,1.2229411602020264
6.1822686,4.525072,1.2229411602020264
6.4740424,4.690575,1.2229411602020264
8.722707,8.200471,1.2229411602020264
7.1027064,4.328979,1.2229411602020264
6.9207034,4.2049274,1.2229411602020264
-8.104588,0.6327945,1.2229411602020264
6.400784,2.2535446,1.2229411602020264
7.5472355,8.139035,1.2229411602020264
6.1554637,4.0319443,1.2229411602020264
-2.6820424,-4.724391,1.2229411602020264
-0.28866178,-3.8683114,1.2229411602020264
-3.0600977,-5.5116835,1.2229411602020264
-0.9963,-7.4804864,1.2229411602020264
-7.2777295,-2.8353438,1.2229411602020264
-6.8434443,-5.0645027,1.2229411602020264
-7.7359934,-4.6145077,1.2229411602020264
-9.058446,-5.4530306,1.2229411602020264
