t-SNE_1,t-SNE_2,Runtime_seconds
-0.8965911,2.983636,1.261181116104126
7.9986873,7.036863,1.261181116104126
9.093303,7.8525176,1.261181116104126
6.4441614,8.348937,1.261181116104126
6.6050844,-5.0548763,1.261181116104126
5.465829,-5.786616,1.261181116104126
5.784357,-5.148008,1.261181116104126
-3.114599,-5.7005525,1.261181116104126
-7.035274,-9.369229,1.261181116104126
-8.14442,-6.4402037,1.261181116104126
-4.3118496,-5.0862813,1.261181116104126
-6.631374,-6.2789793,1.261181116104126
-6.8740807,-0.87622064,1.261181116104126
-6.62831,-9.063156,1.261181116104126
-2.806663,-8.9236145,1.261181116104126
-9.02276,2.1140077,1.261181116104126
-9.402594,-7.5042896,1.261181116104126
-4.2549267,-9.164413,1.261181116104126
-6.6705904,-4.311801,1.261181116104126
-5.674413,-6.411721,1.261181116104126
-2.9647906,-3.7926128,1.261181116104126
-6.298988,-0.016426546,1.261181116104126
-3.5490768,-3.7250102,1.261181116104126
-6.3652635,1.5762182,1.261181116104126
-2.0637324,-2.0676124,1.261181116104126
-2.526048,-3.9973137,1.261181116104126
-6.8426046,-9.47482,1.261181116104126
-4.866744,-0.98469955,1.261181116104126
-9.119439,-3.7419295,1.261181116104126
-0.13069409,-3.6373255,1.261181116104126
-4.4975276,-7.2781167,1.261181116104126
0.39478144,7.222849,1.261181116104126
4.5362625,3.5103102,1.261181116104126
-2.1040351,-0.90027684,1.261181116104126
-0.4339905,-6.5363398,1.261181116104126
-5.518208,0.045947503,1.261181116104126
-0.09513449,-9.691557,1.261181116104126
-3.0527275,-7.407337,1.261181116104126
-2.896517,-2.837911,1.261181116104126
-10.24377,-5.591796,1.261181116104126
-7.5828586,-8.054868,1.261181116104126
-8.566557,-4.5166717,1.261181116104126
-5.824445,-4.536731,1.261181116104126
-0.46241903,4.4489455,1.261181116104126
-4.2241106,-6.3000007,1.261181116104126
-0.35076383,-3.3421347,1.261181116104126
-7.489409,3.6216342,1.261181116104126
-4.630963,-7.6076093,1.261181116104126
-0.05437528,-1.9862146,1.261181116104126
5.9721723,-3.4645445,1.261181116104126
6.1962905,-4.875411,1.261181116104126
3.1784942,-0.97382504,1.261181116104126
5.3811955,7.0050755,1.261181116104126
1.7590697,-1.9154886,1.261181116104126
4.159079,1.8751768,1.261181116104126
-7.2513666,1.9133526,1.261181116104126
6.273485,1.0721937,1.261181116104126
7.2519965,2.7916188,1.261181116104126
5.9611354,-3.9991696,1.261181116104126
-6.4349747,-2.5100725,1.261181116104126
8.299197,2.0328531,1.261181116104126
2.041708,-3.7222042,1.261181116104126
11.1893425,6.2198925,1.261181116104126
8.711088,6.875612,1.261181116104126
7.8188868,8.32027,1.261181116104126
3.7173004,1.1770154,1.261181116104126
9.444161,4.041391,1.261181116104126
8.627842,6.273575,1.261181116104126
8.467227,3.0353494,1.261181116104126
9.586079,7.0434055,1.261181116104126
-3.8320155,-2.6121585,1.261181116104126
5.520401,7.39936,1.261181116104126
-3.9745183,-1.8915931,1.261181116104126
-0.065047756,-4.533289,1.261181116104126
10.14142,7.989146,1.261181116104126
11.325056,7.8639545,1.261181116104126
7.9396143,4.2792673,1.261181116104126
-8.336433,-2.1547315,1.261181116104126
6.730673,2.1131117,1.261181116104126
7.6013837,4.198462,1.261181116104126
6.9356494,2.066887,1.261181116104126
-5.8797183,3.388034,1.261181116104126
6.1599627,3.6969788,1.261181116104126
8.588042,3.6325674,1.261181116104126
-6.012486,2.9927342,1.261181116104126
-1.6325506,4.8588896,1.261181116104126
7.810554,10.649487,1.261181116104126
7.762221,10.740242,1.261181116104126
1.1080158,0.6828416,1.261181116104126
8.079471,5.9444747,1.261181116104126
8.803976,0.30426762,1.261181116104126
8.781929,0.3290191,1.261181116104126
-1.2232873,-8.180306,1.261181116104126
-2.6898704,-3.6182458,1.261181116104126
-7.8776016,-0.36464232,1.261181116104126
-4.5907373,1.025884,1.261181116104126
9.852235,4.585841,1.261181116104126
8.90596,2.8563433,1.261181116104126
-6.987964,-0.2818608,1.261181116104126
-4.274271,0.011914207,1.261181116104126
-4.412777,2.0454018,1.261181116104126
-7.125036,-2.1743567,1.261181116104126
-5.8836794,-8.905481,1.261181116104126
7.16381,5.9363256,1.261181116104126
-2.3612125,-1.756918,1.261181116104126
-0.15204385,1.9160546,1.261181116104126
9.397685,6.2316647,1.261181116104126
-2.2218208,-1.0550443,1.261181116104126
6.0590606,-4.910439,1.261181116104126
12.064554,5.203163,1.261181116104126
4.422707,2.0224986,1.261181116104126
-5.1024737,0.4423676,1.261181116104126
5.666333,6.9249105,1.261181116104126
5.6132917,6.8824253,1.261181116104126
-6.899085,0.4178088,1.261181116104126
0.5135793,7.194052,1.261181116104126
8.366461,7.9234548,1.261181116104126
9.381138,8.470889,1.261181116104126
11.294621,2.4713616,1.261181116104126
-4.667423,-3.2780879,1.261181116104126
-7.5322585,-2.398247,1.261181116104126
0.64905447,-7.581896,1.261181116104126
-6.1539717,-10.396352,1.261181116104126
-4.938646,-6.6148,1.261181116104126
-2.0790536,-6.7237797,1.261181116104126
-6.869784,-1.4783869,1.261181116104126
-8.809147,-0.7047203,1.261181116104126
2.9381645,4.427568,1.261181116104126
0.4803441,4.7317142,1.261181116104126
-1.1333408,1.1089206,1.261181116104126
-5.531594,-3.8833544,1.261181116104126
-2.8848915,-11.188614,1.261181116104126
-4.4047446,3.6719344,1.261181116104126
-2.6639364,-11.342564,1.261181116104126
-6.8186784,-7.5697746,1.261181116104126
-5.5551615,0.8686482,1.261181116104126
-0.59870464,4.53467,1.261181116104126
-6.0231504,-6.1788936,1.261181116104126
-5.5248704,1.4323416,1.261181116104126
-6.4414754,-3.6376219,1.261181116104126
-2.893176,-11.179331,1.261181116104126
-0.25941086,4.374806,1.261181116104126
-5.620688,0.25006655,1.261181116104126
-0.3387509,4.3729825,1.261181116104126
-3.426371,-6.4780526,1.261181116104126
-4.6506324,-4.5097604,1.261181116104126
-5.4081283,-0.083360724,1.261181116104126
-6.197966,-4.5665574,1.261181116104126
-7.537383,-5.2012463,1.261181116104126
-3.3462808,-7.1987824,1.261181116104126
-7.2398257,-4.3119545,1.261181116104126
0.77896357,2.6259534,1.261181116104126
10.345174,7.1142793,1.261181116104126
5.962738,-3.754711,1.261181116104126
8.263432,7.107573,1.261181116104126
8.7344675,8.571874,1.261181116104126
9.383675,7.9626536,1.261181116104126
-6.2687964,-1.2846626,1.261181116104126
9.942175,3.2684364,1.261181116104126
7.3861785,2.972232,1.261181116104126
-8.007299,-9.09447,1.261181116104126
8.564079,7.3219714,1.261181116104126
10.297902,5.2751904,1.261181116104126
-5.7501955,-0.9666335,1.261181116104126
9.938545,8.890323,1.261181116104126
-5.4639993,0.71267664,1.261181116104126
-6.5527825,-4.9775686,1.261181116104126
6.5586033,5.8028803,1.261181116104126
-2.9739177,-2.571076,1.261181116104126
5.9758744,-3.4209585,1.261181116104126
9.802371,10.015274,1.261181116104126
-2.9388325,-0.81353885,1.261181116104126
-1.159169,1.1279235,1.261181116104126
-2.569506,2.7382543,1.261181116104126
-2.7234373,-0.081638746,1.261181116104126
-7.656639,-1.7264701,1.261181116104126
