ICA_1,ICA_2,ICA_3,ICA_4,ICA_5,ICA_6,ICA_7,ICA_8,ICA_9,ICA_10,Runtime_seconds
-0.20932925940108785,0.11661598065025325,-0.1359413633581096,0.18747829614138956,-0.6078531900331079,0.0968372312398218,0.8186132776665149,-0.7462781907937157,0.79530621272364,0.9485463224024531,0.8783948421478271
-4.91258026402189,-0.5160947994987379,-0.37039433387940485,0.37066732859250534,-0.08239883791842319,0.47930829476151343,-1.2116744650106654,-0.5839039716321226,0.9243848227702164,-0.06587392966698834,0.8783948421478271
0.5176745340527164,0.04278165859522081,0.19779084786328208,-0.9347633810059275,-0.2885534088065811,-0.15973574514427544,1.143579250132626,-1.2126476983101444,0.6757169954390388,-0.647622663860503,0.8783948421478271
-0.6435310674019077,-0.8925197997440771,0.885930717985019,-1.327092262896957,-0.45955178756874965,0.7641717106793772,-0.3069397445093594,-0.39098157017546986,1.707742860798615,-0.4089013232635282,0.8783948421478271
0.6179817275721541,0.24057956546689188,-0.13065048511251512,-0.18411705895836203,0.16431476505667464,-0.06652753668054126,-1.2067910910353596,-0.19437520933732902,0.8392275661134249,-0.4712007490919594,0.8783948421478271
-0.2500383014306067,1.111503729150446,-0.23804283078143199,-0.12796452943592834,-0.8121970359472666,-0.1905315679626253,-1.8269213044700212,-0.310441752499961,-0.0566289546227625,0.5459907809125706,0.8783948421478271
0.2220043601578528,2.244284003814495,-0.110866255674095,0.5280754137925183,-0.6302136924893922,-0.4848188635031051,-0.9317272757532663,0.3788941460986775,-0.7793812373861584,0.5954095776165969,0.8783948421478271
-0.2896203508881593,-0.13423803021056965,1.0073338806748247,-0.9360722727336764,-0.3265930444835993,-0.06942023548822301,0.7885090932306945,-0.2682048086159504,-0.21518844382771088,-1.5816548118710634,0.8783948421478271
-2.5185891399463394,-0.5795733822885806,-0.3223467777316709,-0.17868490781641702,0.24758856767072235,-0.2897467160951877,-0.26190746308348595,0.6119053783371545,-0.29056105475418276,0.53994811026711,0.8783948421478271
-0.7682403376428587,1.1088837118174593,-0.37742216478782636,-0.09994472638316078,-0.5658825762337805,0.2623635991143958,-1.5880133411701236,-0.3359847706410916,0.2829003362154763,0.39833161235694187,0.8783948421478271
0.4079912292986023,0.12300683403469191,-0.41653144204744613,0.08472441816614203,1.9528985383105129,1.7112249568053803,-0.333954995004447,-0.9378252477214547,-1.3491554112831459,0.7890830404734084,0.8783948421478271
-0.4467948008564797,-0.7258203542955465,0.056170795792555926,-0.14742447730465646,0.7621689884266434,-0.5911353287198613,-0.14112627159070423,-0.74528681036263,-1.6078929210816109,1.271212074561686,0.8783948421478271
-0.6103063763311868,1.2534358533135141,0.4096709474638935,-0.10747864182540422,-0.1356899035344619,-0.6105613764473788,-0.768029535494399,-0.6323785656467997,-1.8981774480303648,0.5451340470416908,0.8783948421478271
5.147286394150897e-05,0.3232120716543114,0.31739907976112935,-0.6587983075510248,-0.6584903945466367,-1.0121285784510818,-1.4993342605713083,0.07622024159462819,-0.21920134900499033,0.20206385541978014,0.8783948421478271
0.531243086346474,1.0242014092611793,-0.2015031561965188,-0.3061406061542143,-1.2514237987778898,0.434727068312267,-2.024856332540905,-0.17887910306461471,0.7081861212692697,-0.008203023965959429,0.8783948421478271
-0.3600969652381382,0.6954013431481463,0.5030275867920818,-0.561858943252272,3.089657287235149,0.5254157894839384,-0.2500721864019392,-0.5369614115607322,-0.48680532759332334,-0.04429924729278608,0.8783948421478271
-0.8695531168037938,-0.2176646117705509,0.08129191965948518,0.4790766303927133,-0.07543716394627133,0.039788763491253654,-1.1499104566176386,-1.049492580408837,-0.9375089717803813,1.0053979863677387,0.8783948421478271
0.6273261708157494,-0.5852651121559707,0.37413522631660356,-0.9284338216370982,-0.10958603071926089,-0.6746661829599095,0.4770518778925564,2.0291185194168535,-0.7985018331706224,-0.8909250751537426,0.8783948421478271
-0.14482205836718304,-1.3350176606776474,0.11327976223433475,-0.7668944985849216,-0.023460848545410383,-1.9423453362163496,0.7229314020573175,-0.7915376221085925,-1.0088857364731822,0.126863466855585,0.8783948421478271
