NMF_1,NMF_2,NMF_3,NMF_4,NMF_5,NMF_6,NMF_7,NMF_8,NMF_9,NMF_10,Runtime_seconds
0.0,0.0018059179426839717,0.052691022264145106,0.0,0.0,0.18772789808665738,0.35723900433649186,0.0,0.35645458771793015,0.05148661563474479,10.810439348220825
0.047120709608711946,0.0,0.18405918954712883,0.03490665253866805,0.01370743532769163,0.12609912423957137,0.0,0.0,0.09179178182964136,0.23893794043055422,10.810439348220825
0.09075476887233334,0.004840090099067476,0.03399575272770407,0.0725595602869016,0.05593458016095553,0.03978686670541818,0.7197148149571566,0.09527582751424954,0.08349803128825695,0.0,10.810439348220825
0.15319522863683074,0.0,0.12365584707730574,0.0,0.016058766775122062,0.0,0.43312111986351437,0.017895438149019314,0.5069755318756758,0.003919594322826244,10.810439348220825
0.2456343824334367,0.0,0.024977846871706996,0.03281747583695463,0.3900895783015089,0.0,0.12780554035614788,0.32169791098409906,0.25898071479685586,0.0802284045906508,10.810439348220825
0.27379134531872595,0.0,0.03870739454663142,0.0,0.5351748929249964,0.051538329072811716,0.0,0.0,0.20780420297116087,0.0,10.810439348220825
0.24701996076853633,0.0,0.0,0.0,0.5326304861269704,0.2099030977458171,0.0,0.0,0.0803233857151594,0.0,10.810439348220825
0.3597210292379904,0.012283686859600625,0.06107579867281125,0.0953492559426372,0.0,0.039808672658240514,0.44665182763818606,0.06699551161931945,0.01179796949095441,0.025084144492703176,10.810439348220825
0.08481457391627543,0.0015707139611626632,0.14392528668402646,0.07238886509037978,0.0,0.15632582880921564,0.0,0.04122013695559333,0.08663598929541592,0.048980485050478716,10.810439348220825
0.2198368592115335,0.0,0.06100289998139047,0.0,0.46088416804796667,0.06463256233361277,0.0,0.0,0.1702096355570646,0.03503041858240528,10.810439348220825
0.29574803483795964,0.0,0.0,0.08122966461698986,0.0,0.07021966571621906,0.0,0.860823717295082,0.24395059322532953,0.16924402384140572,10.810439348220825
0.17100002853562432,0.014116090568155219,0.03348071615196923,0.006201841399191571,0.0818221875347686,0.10444838799203124,0.0,0.4256404742254688,0.05684346993412007,0.11229826848558128,10.810439348220825
