NMF_1,NMF_2,NMF_3,NMF_4,NMF_5,NMF_6,NMF_7,NMF_8,NMF_9,NMF_10,Runtime_seconds
0.0,0.001808623432430165,0.05069826967731637,0.0,0.0,0.18847536713261118,0.3512165052133699,0.0,0.35855206888871716,0.05170859324895437,10.022571325302124
0.0471910544854431,0.0,0.17710128140365036,0.03540707674671471,0.013764171872434047,0.12660241620122614,0.0,0.0,0.09232008754484348,0.23996270851855495,10.022571325302124
0.09089961483493747,0.00484845918343537,0.032710378676181075,0.07359208399173316,0.05617379838588129,0.03994462731129,0.7075837889723586,0.09528843959036773,0.08398244923441862,0.0,10.022571325302124
0.15342994896895817,0.0,0.11898082281560504,0.0,0.01612774058769669,0.0,0.42582325335155014,0.0178935682403132,0.5099587244267818,0.003939964077036718,10.022571325302124
0.2459993463488589,0.0,0.024033898818839577,0.03328411323170742,0.39178973119749066,0.0,0.12565607292509962,0.3217613884944184,0.2604932912295499,0.0805749677535259,10.022571325302124
0.27419234536434006,0.0,0.037244307472623105,0.0,0.5375139985434838,0.05174103613406518,0.0,0.0,0.20902266375734738,0.0,10.022571325302124
0.2473774799144374,0.0,0.0,0.0,0.5349609819127039,0.21073448114456986,0.0,0.0,0.0807925748859821,0.0,10.022571325302124
0.36028051772631403,0.012302613618321757,0.0587669894122279,0.09670236647993333,0.0,0.03997109724205131,0.4391191950451477,0.06699987343100615,0.011879307759511218,0.02519367496156834,10.022571325302124
0.08494428857338134,0.0015731982161050846,0.13848385270374391,0.07342240372173502,0.0,0.15694793168215007,0.0,0.04122631307947582,0.08714422905728444,0.049189516007662644,10.022571325302124
0.22015822739679952,0.0,0.058697194577534445,0.0,0.4628968713521713,0.06488826656536044,0.0,0.0,0.17120005555315368,0.03518557629568633,10.022571325302124
0.2961971657485352,0.0,0.0,0.08238672077646911,0.0,0.07049558585892736,0.0,0.8609967842641407,0.24536535370802662,0.16998211587622866,10.022571325302124
0.17125998402236098,0.01413848907741576,0.032214068525342476,0.006287316942422758,0.08218102415492086,0.10485688982761932,0.0,0.42572030881958073,0.05718411071716797,0.112779290501821,10.022571325302124
0.3117110918496052,0.0018631657546844763,0.021158511857816458,0.045681241603269855,0.35894925956820484,0.17631291896256576,0.0,0.18020253216769286,0.0,0.0,10.022571325302124
0.3138456794775566,0.005219786903602748,0.06741723109916631,0.0,0.4417007156717928,0.025855795779618346,0.0,0.0,0.07097184112085522,0.026096987921407924,10.022571325302124
0.34489146366439005,0.0,0.02719994030785447,0.0,0.5503532996475238,0.0,0.02603350210782442,0.0,0.3905645473355911,0.0,10.022571325302124
0.22992015740930935,8.494501141173788e-05,0.012537631420696114,0.0,0.08648691259401564,0.08380693125189397,0.06898016286076233,1.3791237055275039,0.019551195216075307,0.0,10.022571325302124
0.1485399625230228,0.0013935884083660884,0.06525703664080788,0.008118600888070303,0.21828838746381413,0.09203998751158131,0.0,0.22454976928053688,0.1206598263062819,0.2572965421598283,10.022571325302124
0.4396706691010571,0.02936064849695931,0.04014947883562441,0.0024173988513664676,0.0,0.03752148125641314,0.23881487659092754,0.03560639088334787,0.1762180984987904,0.01498720345477427,10.022571325302124
0.10131721815445786,0.021021455478938585,0.074057070779354,0.1521896211992033,0.022032266375619235,0.0572777176459654,0.15081128010777206,0.0,0.0,0.0,10.022571325302124
0.3325421270145213,0.0069217213821714,0.01781981155856812,0.13774559906884243,0.0,0.013986756862702178,0.7233169028984816,0.04985930690871616,0.00688380504212523,0.1121769062412105,10.022571325302124
0.0,0.0,0.0465389801577237,0.055330673684474946,0.0,0.1717735251843911,0.4032782462089441,0.11167787459272024,0.23741889910587693,0.0,10.022571325302124
0.34605857785763455,0.0,0.0,0.40805447012731344,0.05828269561696089,0.10786288509199916,0.3940550779121581,0.14904384841106252,0.0,0.0,10.022571325302124
0.1503387453300444,0.01235952206112864,0.08266334338067736,0.013752135034895781,0.011389281923194952,0.018165221843899078,0.46813248678738634,0.12170042748495963,0.01520164111577069,0.0,10.022571325302124
0.28327016185312154,0.0032164064149701674,0.0,0.13041109062718131,0.0,0.10890121100985126,0.7463872756271518,0.0,0.0,0.0,10.022571325302124
0.31456734982812706,0.0,0.11215716491553084,0.07205628563162426,0.0,0.16442528237940002,0.2704530041120989,0.022170754623986016,0.0,0.0,10.022571325302124
0.0,0.0004541813575505549,0.04990564881011871,0.0,0.030279900644595417,0.1991544188387612,0.47558015538761306,0.010779852573662768,0.0,0.08522982131718045,10.022571325302124
0.12930095970649527,0.02088877963135671,0.08024209352140438,0.0,0.0,0.015516214684806146,0.4016599100590453,0.06948076274695958,0.0058101241035841186,0.0,10.022571325302124
0.0,0.015512213482252664,0.14124348977815132,0.0,0.007244768124328991,0.0826346679708849,0.041463573013424265,0.004890558089212403,0.0,0.06919205881853965,10.022571325302124
0.0,0.0,0.0,0.4016255056381832,0.0,0.17217214893138608,0.24820731427414455,0.0,0.0,0.020299679796173756,10.022571325302124
0.0,0.004690952362647983,0.1306439389928588,0.0,0.02004693216945427,0.03498178092666788,0.1219123725278178,0.0333620692454204,0.22468374006109254,0.15817479760534733,10.022571325302124
0.0,0.03253600772465583,0.046644197566442364,0.0,0.027432447487533512,0.08217539409190482,0.10867186708327481,0.00885052337823636,0.012933048410974158,0.16675309646285924,10.022571325302124
0.007890709686650066,0.0030030606660561682,0.09407495640552867,0.017273031459287765,0.030743196224612267,0.046725416773567764,0.5383306858145589,0.16035832960293014,0.0,0.05024271624006093,10.022571325302124
0.3712546827216155,0.006349789144864178,0.08702844482813171,0.004271021148278718,0.0035135711636916766,0.10887245135485935,0.465156343123464,0.014587470310451617,0.0,0.0,10.022571325302124
0.0,0.006600642552859978,0.050927001508624115,0.03433376149706973,0.112497877861145,0.0,0.4838418940186581,0.14821258892952888,0.0,0.12177550643864343,10.022571325302124
0.0,0.033594152265786735,0.027263411371307913,0.017269480377190123,0.022881308619448083,0.0,0.15166536085786272,0.5882673920056627,0.0,0.11399293128556384,10.022571325302124
0.36073823545119565,0.0009798538216037858,0.04062467148576988,0.3883769320294775,0.09156622861203677,0.026894323805527705,0.25411743492695776,0.06506431012021864,0.0,0.39719731124051655,10.022571325302124
0.20423979542666523,0.00953593265743978,0.0,0.1391811457830519,0.0,0.009878097198454746,0.714095025691053,0.04239343156807899,0.13820322028998017,0.0,10.022571325302124
0.0,0.0015485163483735956,0.13787290081485779,0.0,0.008943408409614988,0.0,0.20477722351661193,0.0,0.4821289274876691,0.0588420241468845,10.022571325302124
0.0,0.007548541514714348,0.11626332604832866,0.0,0.06476755119098722,0.0,0.19139916187305972,0.03448314444564352,0.1285638698443109,0.19091932129105935,10.022571325302124
0.12061564887592495,0.013371754139604983,0.08627416276937619,0.07053503883906861,0.00632973002684535,0.02320189358929234,0.27455670605396093,0.17779596246172583,0.0,0.13050884436001586,10.022571325302124
0.14650486905690568,0.023923807432920198,0.03129488688316617,0.0,0.0,0.02204404863873812,0.27430177518677323,0.0,0.4448519477969805,0.0,10.022571325302124
