NMF_1,NMF_2,NMF_3,NMF_4,NMF_5,NMF_6,NMF_7,NMF_8,NMF_9,NMF_10,Runtime_seconds
0.0,0.0018062762132044785,0.05260112152055031,0.0,0.0,0.18970524007096876,0.3560447142649597,0.0,0.35705519353045123,0.051354055339896953,10.180298566818237
0.04713837455054442,0.0,0.1837449927706756,0.034963413293628544,0.013659014301802273,0.1274272689400278,0.0,0.0,0.09194701751140161,0.23832301755090438,10.180298566818237
0.09078834030672689,0.004840996565423286,0.03393773290308148,0.07267791540101567,0.055736623825844385,0.040205975682352534,0.71730861552281,0.09519192554029506,0.08363905014298503,0.0,10.180298566818237
0.15325236925705055,0.0,0.1234447873549263,0.0,0.016001919896394618,0.0,0.43167295727242483,0.01787988295826614,0.5078297524767105,0.003909337334493607,10.180298566818237
0.24572655122365158,0.0,0.02493519469077698,0.03287102299630508,0.38870750149707106,0.0,0.1273780201611048,0.32141360899755306,0.2594176274511544,0.08002181235241973,10.180298566818237
0.2738943590230996,0.0,0.03864131180184246,0.0,0.5332784659940334,0.05208130473095416,0.0,0.0,0.2081545496257613,0.0,10.180298566818237
0.2471131075763491,0.0,0.0,0.0,0.5307429549840982,0.212114224858466,0.0,0.0,0.08045889479666321,0.0,10.180298566818237
0.35985480115681706,0.012286098826699524,0.06097153894319044,0.0955049610879353,0.0,0.0402277897929995,0.4451587534846867,0.06693673067659175,0.011817274033975048,0.025019496110517216,10.180298566818237
0.08484622060465863,0.0015710191784564199,0.1436796349123573,0.07250677725663873,0.0,0.1579724275757357,0.0,0.04118380507070555,0.08678204276559182,0.0488544794407148,10.180298566818237
0.2199196018855621,0.0,0.06089874740204952,0.0,0.4592510763814793,0.06531341774037423,0.0,0.0,0.1704969666488337,0.03494002995766422,10.180298566818237
0.2958585400769405,0.0,0.0,0.08136210669274317,0.0,0.07095946968735606,0.0,0.8600628034827782,0.24436263234489708,0.1688078750942333,10.180298566818237
0.1710639090574221,0.014118831019593027,0.033423612668910474,0.006212090282656322,0.08153218702424953,0.10554890562834326,0.0,0.4252645093639595,0.05693895172961467,0.11200928930805652,10.180298566818237
0.31136959712342843,0.0018598420679905381,0.021953832478302755,0.045110582985486106,0.3561157380951029,0.17747204524428478,0.0,0.18000884639116924,0.0,0.0,10.180298566818237
0.3134979118229298,0.00521259499890593,0.06994643061525924,0.0,0.43822207169043653,0.026026307853930016,0.0,0.0,0.07067311475318828,0.025920434959096964,10.180298566818237
0.3445137827361088,0.0,0.02822050890815773,0.0,0.5460171889637014,0.0,0.02638902358190564,0.0,0.38893833027920777,0.0,10.180298566818237
0.22966069935318334,8.46682860520071e-05,0.013007611195701018,0.0,0.08580399355133451,0.08435668568269668,0.06992929371611088,1.377645938364452,0.019483785556800425,0.0,10.180298566818237
0.14837807985410373,0.0013914074214443014,0.06770545931336291,0.00801615848020191,0.21656961654932647,0.09264351368496251,0.0,0.2243063629755824,0.12016233635034934,0.2555409112331568,10.180298566818237
0.43914576161865937,0.029323516365507358,0.041655100625211695,0.002398641234661321,0.0,0.03775760003481385,0.24210101503242037,0.03558157396519087,0.17541797012083024,0.014881706591918328,10.180298566818237
0.10118867568096179,0.02099167246023853,0.07683600141264488,0.15029900014178926,0.021863865838245747,0.057657509389966194,0.1528919813802907,0.0,0.0,0.0,10.180298566818237
0.33214788237213916,0.006912066056934283,0.018488175026569215,0.136035243574028,0.0,0.01407367809548217,0.7332610077211125,0.04981650567277686,0.006854478635401796,0.11141182151343187,10.180298566818237
0.0,0.0,0.04828547767687545,0.05463935940978388,0.0,0.1728944778545338,0.40882025827459273,0.11156090551274635,0.23643416365733266,0.0,10.180298566818237
0.34565384870768706,0.0,0.0,0.40296841409529666,0.05782092618234936,0.10856698887332043,0.3994737482145849,0.14889118376858476,0.0,0.0,10.180298566818237
0.1501562937417429,0.012342144376389929,0.08576467522737591,0.01358705456810322,0.01130392018223532,0.018283859263157724,0.47456874473898286,0.12157651103571133,0.015131518721496347,0.0,10.180298566818237
0.28293382895943703,0.003211891666740636,0.0,0.1287923064830038,0.0,0.10960854184174403,0.7566508917301931,0.0,0.0,0.0,10.180298566818237
0.31420102867261107,0.0,0.11636494980972655,0.07116266954357789,0.0,0.16549267990435645,0.2741747244078338,0.02214849070909389,0.0,0.0,10.180298566818237
0.0,0.00045296413685394314,0.051778510232754225,0.0,0.030045521281820673,0.2004547011698457,0.4821182798767998,0.010766450897706796,0.0,0.08465256790488358,10.180298566818237
0.1291418085270488,0.020860304867445036,0.08325268042785149,0.0,0.0,0.015619668973701992,0.4071871543060994,0.06942708980396993,0.005762879664084264,0.0,10.180298566818237
0.0,0.015489316637114425,0.14654352268818044,0.0,0.007194255701993311,0.08318234400105881,0.04203774130361899,0.004882450501923303,0.0,0.068726918429043,10.180298566818237
