NMF_1,NMF_2,NMF_3,NMF_4,NMF_5,NMF_6,NMF_7,NMF_8,NMF_9,NMF_10,Runtime_seconds
0.0,0.00180606848908347,0.05237858280230411,0.0,0.0,0.18878460191387744,0.35360661353115747,0.0,0.3584651803447443,0.05141907273575963,10.552992343902588
0.04712138742748643,0.0,0.18297004444852769,0.034956373172110866,0.013705390049471695,0.12680977493547124,0.0,0.0,0.09230127107754328,0.23862074779686476,10.552992343902588
0.09076260342123794,0.0048412721890242144,0.03379440902213947,0.07265760149681258,0.05593158717832129,0.04001035886413946,0.7123983808904899,0.09528043722717565,0.08396419693756757,0.0,10.552992343902588
0.15320163297138617,0.0,0.12292375736831791,0.0,0.016058111167707254,0.0,0.4287198940536312,0.01789334548288831,0.5098351672033291,0.0039168555988809296,10.552992343902588
0.24563671106879892,0.0,0.024830244722770404,0.03286157256742927,0.39009083117657173,0.0,0.12650963215379954,0.32172805879739635,0.2604335928967158,0.08012362010396129,10.552992343902588
0.273789896938413,0.0,0.03847845816184182,0.0,0.5351812117209954,0.05182668580625707,0.0,0.0,0.20897331248959614,0.0,10.552992343902588
0.24701567592693474,0.0,0.0,0.0,0.5326385218293862,0.21108155972625692,0.0,0.0,0.08077402836049036,0.0,10.552992343902588
0.3597418743101126,0.012285074871783729,0.06071440046665767,0.09547553347795054,0.0,0.040035485562335826,0.44210835517056707,0.06699560892037948,0.01187283809615972,0.025052195575412307,10.552992343902588
0.08481795323827485,0.0015709366468508194,0.14307313006132455,0.0724890530410253,0.0,0.157205542539967,0.0,0.04122262513099155,0.08712356856446847,0.04891474560675572,10.552992343902588
0.21983527160227564,0.0,0.06064218358098422,0.0,0.4608884300201287,0.06499522805562838,0.0,0.0,0.1711619255873141,0.03498732816652426,10.552992343902588
0.295757604369582,0.0,0.0,0.0813402202840127,0.0,0.07061235737349479,0.0,0.8609066356561857,0.24531214772823295,0.16902784643518504,10.552992343902588
0.17100574859172446,0.014118137953874182,0.033281884397512486,0.006208306182234784,0.0818239981803463,0.1050311520284527,0.0,0.42567747837948405,0.05716839320594612,0.11214877484159544,10.552992343902588
0.31125278669056605,0.0018602730092420162,0.021860115625822563,0.045100255299512455,0.35738997499649716,0.17660465968573644,0.0,0.18018419131683194,0.0,0.0,10.552992343902588
0.3133831039315679,0.0052122924337101575,0.06965133476724177,0.0,0.4397843012623543,0.02589872824364167,0.0,0.0,0.07095394060899933,0.025951558626827086,10.552992343902588
0.3443844230798062,0.0,0.028101346544740103,0.0,0.5479649614415419,0.0,0.026209987702126635,0.0,0.39047115364624063,0.0,10.552992343902588
0.22957993099396867,8.477694531769022e-05,0.012953001260481965,0.0,0.08611115421691123,0.08394525675789197,0.06944983551927641,1.3789845711206083,0.019550568580217254,0.0,10.552992343902588
0.1483218109521883,0.0013915124977351564,0.06741963037851409,0.008015051847273231,0.21734140430352628,0.09219183748103432,0.0,0.2245263086271616,0.12063238688682015,0.25585837432739333,10.552992343902588
0.4390117807856261,0.029319448834033875,0.041479797461136204,0.002389944289869309,0.0,0.03758052932051254,0.24044097790321828,0.03560664897599014,0.17615676055835006,0.014902498045801318,10.552992343902588
0.10116320032373212,0.02099103684030235,0.07651139114825108,0.1502570678075429,0.021938154682337657,0.057373409704037565,0.15183974551838156,0.0,0.0,0.0,10.552992343902588
0.332044580566781,0.006911748754586962,0.018410287854888137,0.1359966991883816,0.0,0.014008452024448175,0.728239421695722,0.04985734023333054,0.006881979717489289,0.11154998185447527,10.552992343902588
0.0,0.0,0.04808137053755023,0.05462693119801118,0.0,0.17205537705581161,0.4060220991332487,0.1116673834470057,0.23736323183545616,0.0,10.552992343902588
0.34554240174740525,0.0,0.0,0.4028680075938366,0.05802902568296502,0.10803992652481317,0.3967371638300804,0.1490308406901267,0.0,0.0,10.552992343902588
0.15011259561951631,0.012341675652409772,0.08540272758549858,0.013579162325465476,0.011341120771780393,0.018195048499514938,0.4713184721019652,0.12169002133144344,0.015196039186562278,0.0,10.552992343902588
0.2828461909483365,0.003211764227532397,0.0,0.12875545935792543,0.0,0.1090789409427004,0.7514674584228145,0.0,0.0,0.0,10.552992343902588
0.31409859861382017,0.0,0.11587392078269881,0.07114173435399196,0.0,0.16469347243291035,0.2722945703133912,0.02216894690537679,0.0,0.0,10.552992343902588
0.0,0.0004533590567647315,0.05155962265463953,0.0,0.0301497084146201,0.19948138099686188,0.47881666526509314,0.010778229638123278,0.0,0.08475466694915547,10.552992343902588
