PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,Runtime_seconds
39.95225148101929,-6.179278928961613,-12.816538618104216,-19.39520604024777,-26.889706176244868,12.613205629504828,11.09776067887878,2.0518018669090097,-9.614101937075061,3.950331190319133,0.4187963008880615
41.449373260774244,32.338913605643164,-23.87735758922181,-62.45355367229717,25.57399450485906,-79.57249325349501,50.83889041443922,19.744843279367682,-22.14224354545052,10.189276416478888,0.4187963008880615
7.481658581007821,-11.723168555115587,-24.572367788265314,-28.083196525521032,11.428272624328613,39.89542054534883,-3.786301306603602,6.233822030906612,-2.4467698141808696,4.727401742697243,0.4187963008880615
67.75183504530354,56.050957157927535,-3.548965774178905,-31.978137018098135,31.55513328316198,14.207012659786443,5.185330417697721,12.63564625560592,-4.597856083364497,-0.7842641411961276,0.4187963008880615
-32.10809710341836,33.54170874940079,22.82911060090552,-16.962555464553443,4.525963196851958,7.700749130002995,-4.8719605673363136,1.5964936203771556,-1.9514218207586258,-14.954648273855913,0.4187963008880615
-54.2651776868548,54.27748030217335,0.45242910754081,-1.5915808249739238,-14.82006095074136,-7.904567972870941,18.796141621574645,-15.463348432702515,-12.398639431078749,-5.714829400767143,0.4187963008880615
-82.29758767638124,19.437212589562513,-4.020526564465884,23.84149113542759,-33.59218375683041,-2.9264629270288594,26.011311992781135,-16.99176780233654,8.084488864041274,-4.047152849461422,0.4187963008880615
3.4047521809173467,-8.338653348133155,-21.84745087999301,-9.289491962304801,45.60841487527401,19.580361851755686,5.422238885934578,-0.7617940745118678,12.932829396816063,11.370111471548938,0.4187963008880615
30.896726510616496,9.929272399002224,-36.95221700022008,-6.95620271964493,7.251444669944713,-54.25157895569311,9.837535450784415,5.22383994600778,-3.6931315276320773,6.280079285450985,0.4187963008880615
-41.35181802667034,49.39725343888076,-0.21230916564144503,-7.129164281385159,-10.491540563190616,-12.243360826564682,26.00128676728633,-1.9809618963431133,-13.9860889608761,-6.427995302790178,0.4187963008880615
-45.97261459883024,-6.883020639731086,31.567190713851662,37.99234244803589,-10.751223661612803,-6.159442363601411,-15.63965268878965,35.643742041383206,-25.093699183219737,22.083505898072538,0.4187963008880615
-14.769544125846977,-3.5791886774010306,-16.722714937085282,10.661224706934668,-13.341488680237953,-24.047617193233748,-24.21314253382788,-6.670504312145241,-14.287681152155688,29.294958007450944,0.4187963008880615
-81.00074968255855,15.09911765564491,-22.007588544953613,18.141316607892676,-10.273275512302012,-14.295497688844785,12.035653349957483,-16.506119646102615,-3.2668382199622545,25.670738567283305,0.4187963008880615
-37.643065354481976,52.76221351235818,-12.665472770270082,-4.33313407162771,1.1031436896137166,-6.431256081807121,-2.181020948717391,-24.88427385306146,1.051067785129525,-2.4511790820266595,0.4187963008880615
-40.26251509863682,66.34809955793361,20.462940633240162,-1.3164000836702694,-3.711572524521871,13.202476367289634,21.40080344049256,-13.821271083408135,-13.621302755325132,-19.780915097889704,0.4187963008880615
-67.97838275975462,13.080834133111377,8.871730980100066,3.9774009378014874,3.197996086724126,-14.219961155915886,-20.712869937263914,50.36643517367675,8.743459865457176,23.626704023600567,0.4187963008880615
-21.105611151822327,19.65128658157718,10.751435424279,-3.529339705601519,-12.06347030463665,-25.499637332246518,4.97302246774905,-11.092024786039588,-23.4638857658699,23.685050617122688,0.4187963008880615
15.07879752016551,-7.335342822456814,-24.636995077109788,39.20698635972473,31.520169796123543,-0.17312479842429684,-20.726862041396718,-14.406155729315401,27.641831712951866,-12.49919451264005,0.4187963008880615
4.602453539591983,-23.399828894300114,-48.04810387759757,-21.226136298510085,9.571017331763597,-4.530099176265919,-34.8486529598019,-24.900432626216205,-2.2275722739835695,19.707948493030244,0.4187963008880615
-5.0460249426885575,-26.909377862515996,-19.49588381903594,-16.65518121393237,42.268848662504624,51.53955318445246,-6.13765507097148,0.9587799660675999,-1.5053184714069678,11.796944627442953,0.4187963008880615
28.408493389963034,-22.119285860711642,-26.255091722457646,-10.906909126794131,-15.07294237031687,23.332347970649767,0.05035347304653532,18.46248130007885,19.062432475899584,-4.6513612956889,0.4187963008880615
-69.63488049262993,-73.28659782884813,-16.77279753138098,6.830076902204039,54.580773570655495,29.509339554170637,13.189969049622572,11.822584391027979,32.038825813382864,-0.6200474470923342,0.4187963008880615
20.718722331072627,8.554365666247893,-34.151798069055694,-25.82168687831977,19.0772858838809,21.028441551964317,-20.155784782859357,0.7643304694432345,-1.7285544542395015,8.464371248256183,0.4187963008880615
-12.714196144972192,-33.93338135718707,-36.079031944693625,-12.604305780192112,19.534500015657365,55.43209468357381,3.115503502837808,8.691740223641744,-0.28077345322422964,11.87395154180071,0.4187963008880615
4.330481347895943,4.798669545774365,-55.956672820712114,-16.4296148903047,31.14466182534045,-10.275280086419626,18.23107642962921,15.760391198687982,27.046118909889145,-0.7216311916819291,0.4187963008880615
8.77242947414888,-24.780217715806987,-43.445795649396146,-45.99306838191801,-24.237013320644106,26.566478313788995,7.663121938085271,9.99312105595859,10.469949634443424,1.6435733772253063,0.4187963008880615
30.21728322355111,3.9900058819062427,-37.88215568222189,-24.745251642106766,10.170053295231407,21.106334567736674,-17.861560125707243,-5.799677496007157,2.5338757902839664,10.429766411473954,0.4187963008880615
48.04514701925039,3.8609411047193563,-49.56052896260086,-32.83627567507219,-7.637891229440881,-24.28040106780434,-36.82276971354111,-23.18369915267069,-3.7501993476222926,23.678041971915523,0.4187963008880615
-24.256751447955246,-94.8688465982208,-16.03617898212287,-7.687972229400364,-5.467609093994092,18.841290837114453,1.5408436079536458,0.31400425971123186,-26.41946319104775,1.5483916599233847,0.4187963008880615
57.48425577703202,21.438874459868345,-18.631744104119754,-32.27056031999287,-6.783227531960748,-6.341904593458764,-16.854820833299538,-3.8527940177271787,-13.693380980739981,8.638639877706343,0.4187963008880615
36.70937388052711,-21.01144945096227,-25.960712619458672,-7.568010522435633,-25.69383367011147,-5.26047859895424,-36.0543147355608,-32.21887392764851,21.80292328024365,1.9594280084891869,0.4187963008880615
26.633236100615708,6.511576269890947,-35.17809015966238,-49.94476241459075,11.627064591907976,17.219192974473046,-15.39692743569665,9.880845854384388,-2.5222313703000405,7.697008029737426,0.4187963008880615
5.434745679633608,8.763970239806072,-57.479748855742535,-19.434785649265983,38.17631404152112,4.627955481800089,14.544836817308799,10.422269576314923,11.034821268165413,15.170101698891136,0.4187963008880615
17.1282178476437,-9.4352003706976,-12.8466355473788,-46.232343066793774,-6.257017982637734,33.292688103673925,-31.588477246382862,-8.643671897302061,-10.09898566547187,5.912837540982269,0.4187963008880615
9.675903414203777,-25.464201415390164,-2.865052902811812,-10.67089843440169,-1.2778456485832166,4.698301610096643,-41.0467538052043,-18.085831930121238,14.186496741506486,3.27369213161031,0.4187963008880615
-68.10814254827932,-59.67765163521399,8.21294797148277,-17.501463651188768,88.77216074224344,-21.166889150922678,29.688686379274706,-12.62793499169229,19.743179800800355,5.84424330547067,0.4187963008880615
-2.0428999428092127,-21.094933561598836,-10.944512743040471,-16.810605113241156,16.823436476221843,50.52784219053942,-0.03149504560481315,-0.7100488022758363,-12.109808156020389,0.7783763819664764,0.4187963008880615
79.28176566428232,43.733528131473356,-3.735432377503835,-40.252270202966,6.042996759811164,-0.386875418949574,-13.946227411699525,0.5712212911307043,-16.94640105651578,10.157555111538139,0.4187963008880615
47.712968345244946,20.826038425352017,-3.659982098840028,-54.52192591508338,-3.2761741735580987,-2.9838440036588185,-23.11993740632548,-15.509800915856422,-18.960744677664724,8.300150183995425,0.4187963008880615
15.842346764644219,-6.404088133997291,-28.681665643357434,-27.306273706763026,16.224670485014812,-2.8183215595928535,-24.114737843087045,-14.62374516023245,-0.7826101087341665,9.454431234635905,0.4187963008880615
50.72894243363984,5.355390940701253,-12.615258902409865,5.747890663610872,-2.1460386177028146,16.0532940238744,-19.573189935552946,-12.444636236253002,-10.424397413652098,5.178105721224534,0.4187963008880615
80.12121853119399,51.05012174407822,12.847386851877042,-36.24907901935873,11.646215285254911,16.08914293171421,2.843843639723947,21.781796548411656,-14.99594385967385,8.595369084144311,0.4187963008880615
19.007467488694974,-29.833887481766848,13.465072408923957,-26.858281322295078,2.832388167386075,55.38684038295669,4.243607810510588,4.219975176362642,-24.71082772099257,-4.660681812490441,0.4187963008880615
22.008303272784147,17.892774519691663,-26.895892337051745,-30.114164372132706,35.305689146326166,21.0566635200988,-4.930689578943063,6.94485782280458,2.174584473042399,4.374702851143162,0.4187963008880615
25.40764063890549,-18.375027329089416,-7.034259884449518,-6.655175985304522,4.708062539097189,46.00693405655177,-3.733600717428428,-7.368590342233157,-26.70268430353255,7.146108679839262,0.4187963008880615
108.39432664286237,62.74259716660098,17.545891860588714,-12.318241759647062,10.79663265602764,8.319031234277816,-1.0595653601631585,20.121264681391125,-6.629014311323344,11.450340201692994,0.4187963008880615
27.22902567141526,11.428539162354824,-34.499848660194125,-15.691759852383397,17.071269952497783,27.7625238949371,-10.096304332829405,14.171772973592883,4.936404714733588,4.598716042774268,0.4187963008880615
47.72353446740764,27.45637196855124,-26.26721133737953,-45.01757338552613,14.19348436166625,-35.81838657542522,-1.8614951776797088,2.609851247748427,-11.706079037801342,8.661463766842711,0.4187963008880615
-60.14638086871435,31.607833226007923,-18.596310830742553,45.22882050663742,9.557521465018928,4.911722251688071,21.10143909254436,-7.65764960758263,-8.241283491862916,22.08360253722213,0.4187963008880615
25.52870389884832,16.746735371140055,-35.9496907561134,-16.461284999124036,15.668868458151827,-32.83918374308869,-9.035651228876546,-9.277565679866564,-0.7094650441911976,7.6037907286705355,0.4187963008880615
-39.89269785561388,9.688583870556066,-13.572119785506459,38.37401812139674,-40.96341589862533,4.473401053871824,4.621247277799352,-13.639210109667761,-17.197683265059165,15.844308359982437,0.4187963008880615
11.25905219350186,-39.882459486117696,-6.851773336646225,5.406961888677383,4.371468108816291,1.0000441675781304,-19.01985916229273,-24.98739903346434,-19.34723977491113,-11.965905823942043,0.4187963008880615
3.405660270763619,39.436975131672625,46.27350948152601,-37.836089178918975,3.01400275571678,0.684747711394653,-31.66988375988695,-11.492842707310016,-6.405939796775905,-18.966852886858195,0.4187963008880615
-69.43000916323535,54.906101605504105,20.85655807266958,23.15105490670275,-14.10459948720556,10.07450758236048,18.87683058319274,-4.401199288300969,-19.308398391717446,-3.79276566210891,0.4187963008880615
-53.766867789047446,54.07626013487348,31.66291202272818,15.274101774824755,-13.988258131423624,13.31061497433185,24.901285924705093,10.767683404673937,-13.56278110844197,-8.921805385012291,0.4187963008880615
-55.50416963188283,45.43167552237504,14.472079629352733,6.126479835527182,-13.87359672980385,19.098973679057263,19.62328078895892,-20.284786446593095,-4.482842515818356,-14.845434223715577,0.4187963008880615
-61.02231042341678,42.90631672665022,-0.7724839696346153,13.084070462853852,33.38800768687851,11.985038921013858,-0.3766922713530262,-11.803934805652283,-0.30873377697402793,2.637177233276478,0.4187963008880615
-65.15322066961595,18.523454124184255,7.149686474784371,-45.780236108893895,-50.177435412799504,0.0696608258033411,-1.2443370240215554,-13.588459433135203,14.914598451789098,-29.799646988164003,0.4187963008880615
18.646681837465007,-18.347824555911686,-24.905409354914912,13.942607179169062,-18.662695096036032,-6.284525085123865,-5.601232006415213,-21.507316399436366,0.45621492985971085,8.144387275650898,0.4187963008880615
-62.98138839529467,23.69691513795709,-3.9385227918566104,20.783570888591097,-16.712642548927526,4.317590117462136,23.793300245450798,-25.998480354182536,0.43709814115533485,-6.0975631243031065,0.4187963008880615
-35.27491905305027,-54.16843787514641,-21.181029576981114,-25.315566342518064,24.836994706263145,43.81643662920702,28.39525674382219,30.649436853066277,17.193476230278797,10.667098422294297,0.4187963008880615
-56.80796844984119,50.38165618925108,29.693413442950067,-12.313222179631717,-15.664508303462654,14.334759863748038,-8.242849434123569,2.1653851720435404,-1.1233086579669282,-27.489994069145208,0.4187963008880615
-35.42822985612939,56.02810699368592,20.241255039219375,-23.244580675018636,-33.30762629925865,13.016018829927342,-7.92266422430836,-10.346674658761161,-5.677126060438025,-26.794971880681338,0.4187963008880615
-81.57159905816174,41.95972007869651,12.001397248040137,37.42728628164881,-10.591717336992298,7.070149339250475,17.604053302617334,-5.770061983458764,-0.7672148796554195,3.44354987145261,0.4187963008880615
-64.38772407375754,44.87499091406358,11.217932689175903,-22.788348240615196,-46.47181527058448,16.226025659608275,-13.12056813666425,-13.337048081176354,-1.7246031644070445,-24.649919380219742,0.4187963008880615
