PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,Runtime_seconds
39.95225152657764,-6.179293154660209,-12.816576299583389,-19.395033594821268,-26.891078983194795,12.590809244676434,11.110173103178633,1.9654791930796862,-9.222153487954714,4.540466095799066,0.3991420269012451
41.449373838403645,32.33890705097789,-23.877301997722963,-62.45344424984469,25.57193460235396,-79.55703692723856,50.89787704363256,19.69094249723501,-22.75612649640859,10.48602807678572,0.3991420269012451
7.481658272396483,-11.723159963007712,-24.572390894908438,-28.083308472962425,11.429515408680798,39.872753960167636,-3.787425843865133,6.2261748910281876,-2.3446661957881045,5.15391011845447,0.3991420269012451
67.75183503929725,56.050952040883814,-3.5489396771786126,-31.977985986339984,31.552367418721534,14.210063352665802,5.218481547321661,12.577168979289704,-4.693921576144101,-0.8957024347965927,0.3991420269012451
-32.108097103508065,33.54170522769291,22.82906950384609,-16.962609816887138,4.526957532402266,7.694444719269464,-4.893324228445148,1.6195437936613382,-1.774501037523707,-14.55330811323684,0.3991420269012451
-54.26517764115269,54.277483335780815,0.452453885157557,-1.5915783940412667,-14.820908916970529,-7.895995526596233,18.80930589842031,-15.455896359474476,-12.651093773221996,-5.7357230928332585,0.3991420269012451
-82.29758785941448,19.437215931672768,-4.020534600778072,23.8414178529893,-33.593244718085344,-2.9245234050558078,26.001945290734522,-16.95612999666541,7.9838145229549955,-3.684050155197662,0.3991420269012451
3.4047519546559672,-8.338625875807809,-21.847453487773386,-9.290022587725062,45.61448205255684,19.587207634033785,5.36383468333797,-0.5736181323957343,12.682609060004335,11.475254610882104,0.3991420269012451
30.89672645479494,9.929280058351697,-36.95222484057304,-6.9563535851931,7.2542119483921175,-54.24586099473166,9.82128397877008,5.237166164201305,-3.5602151709385406,6.0516338650807,0.3991420269012451
-41.3518178659599,49.39725424463982,-0.212276842373917,-7.129162308385432,-10.49225863126739,-12.231995748134576,26.01414333278506,-1.9678069918532266,-14.249077889632053,-6.753192344122534,0.3991420269012451
-45.972614645808434,-6.883018286899604,31.56719203901688,37.99238388436009,-10.752353147303053,-6.161949651218341,-15.622651152502801,35.55870495930529,-25.027425269123572,22.03676294980146,0.3991420269012451
-14.769544230207627,-3.579184315892485,-16.722744877156643,10.661123963831317,-13.339839505186925,-24.056378139528285,-24.231356155406168,-6.703802868774,-14.334751373271896,29.223512475896083,0.3991420269012451
-81.00074970244542,15.099120048123828,-22.007539139717473,18.141441031121897,-10.27676873293318,-14.293850799620673,12.075313919767531,-16.520777219978438,-3.445224733973522,25.963512187713103,0.3991420269012451
-37.643065319509915,52.762207931374334,-12.665499548837925,-4.333128103936751,1.1036045718997947,-6.429004520691957,-2.2090429622147543,-24.87396113835121,1.03861401158025,-2.7136248089512733,0.3991420269012451
-40.26251508669979,66.34810062501869,20.46295622539707,-1.3164099844212822,-3.7113253160666337,13.206945971817541,21.41134011739865,-13.821567817389539,-13.711248222020389,-19.695733771123802,0.3991420269012451
-67.97838308907772,13.080824788231892,8.871699787954725,3.97736040064046,3.1951021414848246,-14.22136782032527,-20.71183413236816,50.38522677208606,8.992096095948952,23.39320982192931,0.3991420269012451
-21.105609738785752,19.651283158690084,10.751177923354026,-3.529902180528663,-12.06116666465234,-25.43223087520828,4.800448252476377,-10.888848443099162,-24.439991971950082,23.957754351799387,0.3991420269012451
15.078797199746734,-7.335335071995267,-24.637049211509474,39.20677336567672,31.523115759468173,-0.19385746080553506,-20.755077678192745,-14.394744907080252,27.622572006855705,-12.138676441949036,0.3991420269012451
