LDA_1,Runtime_seconds
1.3032931039940696,3.011495590209961
-1.00452135577342,3.011495590209961
0.5990041584241608,3.011495590209961
-0.3419157018659275,3.011495590209961
-2.585779178842318,3.011495590209961
-2.064351780989421,3.011495590209961
1.4690669465143755,3.011495590209961
0.8228652633137636,3.011495590209961
0.033947322769660115,3.011495590209961
-0.806106040812031,3.011495590209961
1.351481713284538,3.011495590209961
-1.4279766311492132,3.011495590209961
-1.68134925993033,3.011495590209961
-2.0522182224890875,3.011495590209961
-0.6709383346101604,3.011495590209961
0.9423753979347687,3.011495590209961
-1.591239741022483,3.011495590209961
3.0138657097067827,3.011495590209961
1.1570572460664694,3.011495590209961
2.473796985396008,3.011495590209961
-0.9679921405060766,3.011495590209961
2.4808315049727163,3.011495590209961
-0.6917454420281274,3.011495590209961
1.2136669588644198,3.011495590209961
-0.4804142135973635,3.011495590209961
-0.19459092737109385,3.011495590209961
0.41940171929051884,3.011495590209961
-1.4144387927684041,3.011495590209961
-0.8310367104374603,3.011495590209961
-0.4961027912232454,3.011495590209961
1.1200302705714016,3.011495590209961
-0.5804042365683312,3.011495590209961
0.5937592207625543,3.011495590209961
0.231004944538132,3.011495590209961
-0.5561829417276439,3.011495590209961
-0.8010649594525779,3.011495590209961
2.314409817925795,3.011495590209961
-1.249363683548726,3.011495590209961
-1.3225214130464118,3.011495590209961
1.827465066187214,3.011495590209961
-0.4664366906422593,3.011495590209961
-0.3284078703384409,3.011495590209961
-1.1740411794572045,3.011495590209961
-0.7596286438934716,3.011495590209961
-0.07816266902805337,3.011495590209961
-2.0540148388746142,3.011495590209961
0.9161592344347039,3.011495590209961
-2.172983694448481,3.011495590209961
1.559195857350705,3.011495590209961
0.7592033472064402,3.011495590209961
0.8108477817920877,3.011495590209961
0.7625839499658771,3.011495590209961
-1.485038228563763,3.011495590209961
-1.041512275333908,3.011495590209961
-0.17938592225038172,3.011495590209961
0.986191278644123,3.011495590209961
-0.8996998979470471,3.011495590209961
-1.7939202495585551,3.011495590209961
1.003912503713247,3.011495590209961
0.7483173553835796,3.011495590209961
-0.43530038547902256,3.011495590209961
0.45585849804996253,3.011495590209961
-0.23072261091726556,3.011495590209961
-0.34875325580696775,3.011495590209961
-0.5314398278910301,3.011495590209961
-0.25248335000290195,3.011495590209961
1.350888846307942,3.011495590209961
-1.9111998263792256,3.011495590209961
0.15341124926760755,3.011495590209961
-1.0576505861340169,3.011495590209961
-0.7024125368111905,3.011495590209961
0.5561841195187958,3.011495590209961
1.0315125876727957,3.011495590209961
0.10271244956089928,3.011495590209961
1.2191067369168773,3.011495590209961
-0.5876910810201077,3.011495590209961
-0.9632008413149306,3.011495590209961
-1.3242590389300606,3.011495590209961
1.176050788734545,3.011495590209961
0.09963490927133725,3.011495590209961
1.2533303244306888,3.011495590209961
-0.604818754495274,3.011495590209961
-1.463137837696999,3.011495590209961
0.5264305547802677,3.011495590209961
1.2660228244999991,3.011495590209961
1.6729385912264223,3.011495590209961
-0.2377471332555499,3.011495590209961
0.4527685362813486,3.011495590209961
-0.6351523103828766,3.011495590209961
-1.0548921373353108,3.011495590209961
2.5149303611719147,3.011495590209961
1.9134676975507534,3.011495590209961
0.15905839183089807,3.011495590209961
-0.8724107047956337,3.011495590209961
0.36324528300784487,3.011495590209961
-1.3891445086745997,3.011495590209961
1.2388911406925882,3.011495590209961
0.9981145468129364,3.011495590209961
-0.8829964699251434,3.011495590209961
-0.8951336007929415,3.011495590209961
-1.4754013840518352,3.011495590209961
-0.964273816054027,3.011495590209961
-1.8500398072472668,3.011495590209961
0.9975993957837225,3.011495590209961
-0.07103173389468097,3.011495590209961
-0.16781548179229172,3.011495590209961
0.384312617227223,3.011495590209961
0.31895552910852154,3.011495590209961
1.114298241907389,3.011495590209961
-1.870425455291723,3.011495590209961
1.078810461426344,3.011495590209961
-0.23006982094410153,3.011495590209961
1.2851335173094893,3.011495590209961
0.8797385583691248,3.011495590209961
0.4459321494995716,3.011495590209961
-0.06610326163384125,3.011495590209961
-0.7050164258433569,3.011495590209961
2.1216766637803897,3.011495590209961
-1.1181825631289817,3.011495590209961
0.9486629578646356,3.011495590209961
-1.4501441333388565,3.011495590209961
-0.8229209721689873,3.011495590209961
-1.754723489781955,3.011495590209961
1.0987428790319445,3.011495590209961
-1.008721242001294,3.011495590209961
-0.523379601237169,3.011495590209961
1.1015271988937319,3.011495590209961
-0.13233502143794473,3.011495590209961
1.8638646445364468,3.011495590209961
-1.2377649931965982,3.011495590209961
-0.12755926984007276,3.011495590209961
1.2791227336451871,3.011495590209961
-0.40315450721176344,3.011495590209961
0.7769001289096351,3.011495590209961
-0.20202333798119185,3.011495590209961
-1.1995607677158586,3.011495590209961
-0.7731466410181783,3.011495590209961
-0.4533347085064671,3.011495590209961
-0.7602973433022324,3.011495590209961
-0.11336762596347633,3.011495590209961
-0.27803519497779594,3.011495590209961
0.7837481080063241,3.011495590209961
-1.5184121342457124,3.011495590209961
1.7247784731721811,3.011495590209961
-1.5933183972542841,3.011495590209961
0.9235179666855772,3.011495590209961
2.0263081113982038,3.011495590209961
-0.3845912602230673,3.011495590209961
-0.4351074404177812,3.011495590209961
0.2793276699408815,3.011495590209961
2.184351450940545,3.011495590209961
0.13082924502920432,3.011495590209961
0.4086951192662985,3.011495590209961
0.28516314609280446,3.011495590209961
0.343433471877039,3.011495590209961
0.2686457632563075,3.011495590209961
-0.5366283279467879,3.011495590209961
0.07863386760191472,3.011495590209961
1.1288718499167623,3.011495590209961
1.7368947406987882,3.011495590209961
-0.23335861951375897,3.011495590209961
1.693713984185764,3.011495590209961
0.07571448110849441,3.011495590209961
-0.6756763352153046,3.011495590209961
2.0422243053303593,3.011495590209961
-0.3392400130916202,3.011495590209961
1.5679523737317946,3.011495590209961
-1.298567302377286,3.011495590209961
0.18995201556976185,3.011495590209961
2.5006810443058765,3.011495590209961
3.2284253545341293,3.011495590209961
-0.16795039428148192,3.011495590209961
-2.6429587728893784,3.011495590209961
-1.5064508590597379,3.011495590209961
-0.23455458541919297,3.011495590209961
-1.5997778354638494,3.011495590209961
-1.7014655571130815,3.011495590209961
-2.23806320752183,3.011495590209961
-2.719519056264758,3.011495590209961
0.38083238223438093,3.011495590209961
1.3619819849920607,3.011495590209961
0.08841935981217533,3.011495590209961
1.9121924224108542,3.011495590209961
0.6734475685683462,3.011495590209961
0.530002441326131,3.011495590209961
1.3752131065755513,3.011495590209961
-0.8602580342921294,3.011495590209961
-1.444704445150869,3.011495590209961
0.11410888607164946,3.011495590209961
-0.9234871783470489,3.011495590209961
0.020927896838449353,3.011495590209961
0.6912942672867805,3.011495590209961
-0.8665653907239101,3.011495590209961
-0.5679956016214004,3.011495590209961
-1.3912258880259845,3.011495590209961
1.3257924793305675,3.011495590209961
1.1744160574191576,3.011495590209961
1.1020658355654689,3.011495590209961
-2.518740593908003,3.011495590209961
2.178773526318147,3.011495590209961
1.2450294120946719,3.011495590209961
0.9162838218732435,3.011495590209961
0.8976954365659503,3.011495590209961
-0.5322129558638278,3.011495590209961
-0.9799203878713265,3.011495590209961
-1.421519212188071,3.011495590209961
-1.1517497183520151,3.011495590209961
-0.7927880015872585,3.011495590209961
0.5880834355006334,3.011495590209961
0.721559991776434,3.011495590209961
0.6440946483628296,3.011495590209961
-1.228870536205635,3.011495590209961
-1.718617738544633,3.011495590209961
-1.270331320195328,3.011495590209961
0.007020292998203941,3.011495590209961
-0.09261445275324615,3.011495590209961
-0.014100675356193044,3.011495590209961
2.434056150659023,3.011495590209961
-1.4097942999239206,3.011495590209961
-1.7886752159472046,3.011495590209961
1.8682467241462515,3.011495590209961
1.9170326353472962,3.011495590209961
-1.437269076315549,3.011495590209961
0.7175070760223833,3.011495590209961
1.0165133349310091,3.011495590209961
0.18563831200901773,3.011495590209961
-0.9030262629647482,3.011495590209961
1.2957761054005508,3.011495590209961
0.04959896232416432,3.011495590209961
-1.0144806920277951,3.011495590209961
-0.5400249176293628,3.011495590209961
0.11925227863372075,3.011495590209961
0.19041075166359334,3.011495590209961
-1.0338955854588883,3.011495590209961
-2.6770115656062106,3.011495590209961
1.0265886787027114,3.011495590209961
2.407009366581456,3.011495590209961
-1.1147066696831336,3.011495590209961
0.5372000162121717,3.011495590209961
-1.065015236217541,3.011495590209961
1.423143982597203,3.011495590209961
-0.9943165208577995,3.011495590209961
-0.004977576089674813,3.011495590209961
0.7596852173875429,3.011495590209961
-0.4684203469126925,3.011495590209961
2.102953175501528,3.011495590209961
0.9367975958113743,3.011495590209961
1.4185878510751682,3.011495590209961
-0.5102902175537477,3.011495590209961
0.2653853488850049,3.011495590209961
0.16355142143153875,3.011495590209961
-1.2128948734775113,3.011495590209961
-0.7528822658514969,3.011495590209961
1.0460243974784877,3.011495590209961
-1.027116045113501,3.011495590209961
0.14663118888549692,3.011495590209961
-0.3707203554681251,3.011495590209961
-0.7863416183103575,3.011495590209961
0.07188324406782302,3.011495590209961
-0.3278418305061982,3.011495590209961
0.6617630726871734,3.011495590209961
